,Datetime,Date,Year,Hour,Price,dishwasher,ev,freezer,gridexport,gridimport,heatpump,pv,refrigerator,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
2772,2016-04-25 12:00:00,2016-04-25 00:00:00,2016,12,48.78,60.838,529.181,82.81,2532.219,2916.97,2160.96,3666.305,71.72399999999999,59.443000000000005,0.0,0.0,0.0,0.0
2773,2016-04-25 13:00:00,2016-04-25 00:00:00,2016,13,47.5,60.838,529.181,82.82600000000001,2535.893,2916.97,2161.215,3670.82,71.768,59.443000000000005,0.0,0.0,0.0,0.0
2774,2016-04-25 14:00:00,2016-04-25 00:00:00,2016,14,47.56,60.838,529.182,82.84,2540.189,2917.04,2161.58,3675.53,71.768,59.443000000000005,0.0,0.0,0.0,0.0
2775,2016-04-25 15:00:00,2016-04-25 00:00:00,2016,15,51.9,60.838,529.182,82.86399999999999,2542.536,2917.05,2161.89,3678.345,71.804,59.443000000000005,0.0,0.0,0.0,0.0
2776,2016-04-25 16:00:00,2016-04-25 00:00:00,2016,16,56.82,60.838,529.182,82.87899999999999,2544.59,2917.11,2162.145,3680.75,71.804,59.443000000000005,0.0,0.0,0.0,0.0
2777,2016-04-25 17:00:00,2016-04-25 00:00:00,2016,17,62.38,60.838,529.182,82.898,2546.15,2917.18,2162.57,3682.8990000000003,71.82300000000001,59.443000000000005,0.0,0.0,0.0,0.0
2778,2016-04-25 18:00:00,2016-04-25 00:00:00,2016,18,62.92,60.838,529.182,82.919,2546.786,2917.33,2162.825,3683.92,71.84,59.443000000000005,0.0,0.0,0.0,0.0
2779,2016-04-25 19:00:00,2016-04-25 00:00:00,2016,19,60.3,60.838,529.182,82.932,2546.82,2917.665,2163.25,3684.1090000000004,71.84,59.443000000000005,0.0,0.0,0.0,0.0
2780,2016-04-25 20:00:00,2016-04-25 00:00:00,2016,20,56.28,60.838,529.182,82.948,2546.82,2918.5,2163.695,3684.131,71.877,59.443000000000005,0.0,0.0,0.0,0.0
2781,2016-04-25 21:00:00,2016-04-25 00:00:00,2016,21,45.94,60.838,529.182,82.973,2546.82,2919.28,2164.13,3684.131,71.877,59.443000000000005,0.0,0.0,0.0,0.0
2782,2016-04-25 22:00:00,2016-04-25 00:00:00,2016,22,43.62,60.838,529.182,82.986,2546.82,2919.99,2164.565,3684.131,71.914,59.443000000000005,0.0,0.0,0.0,0.0
2783,2016-04-25 23:00:00,2016-04-25 00:00:00,2016,23,41.8,60.838,529.182,83.00200000000001,2546.82,2920.71,2165.0,3684.131,71.914,59.443000000000005,0.0,0.0,0.0,0.0
2784,2016-04-26 00:00:00,2016-04-26 00:00:00,2016,0,41.92,60.838,529.182,83.027,2546.82,2921.39,2165.43,3684.131,71.95,59.443000000000005,0.0,0.0,0.0,0.0
2785,2016-04-26 01:00:00,2016-04-26 00:00:00,2016,1,41.24,60.838,529.182,83.041,2546.82,2921.98,2165.865,3684.131,71.95,59.443000000000005,0.0,0.0,0.0,0.0
2786,2016-04-26 02:00:00,2016-04-26 00:00:00,2016,2,42.14,60.838,529.182,83.057,2546.82,2922.58,2166.295,3684.131,71.969,59.443000000000005,0.0,0.0,0.0,0.0
2787,2016-04-26 03:00:00,2016-04-26 00:00:00,2016,3,45.46,60.838,529.182,83.08200000000001,2546.82,2923.27,2166.845,3684.131,71.985,59.443000000000005,0.0,0.0,0.0,0.0
2788,2016-04-26 04:00:00,2016-04-26 00:00:00,2016,4,59.82,60.838,529.182,83.096,2546.82,2923.915,2167.335,3684.131,71.985,59.443000000000005,0.0,0.0,0.0,0.0
2789,2016-04-26 05:00:00,2016-04-26 00:00:00,2016,5,68.14,60.838,529.182,83.111,2546.82,2924.515,2167.765,3684.131,72.01899999999999,59.443000000000005,0.0,0.0,0.0,0.0
2790,2016-04-26 06:00:00,2016-04-26 00:00:00,2016,6,70.28,60.838,529.182,83.135,2546.82,2925.167,2168.21,3684.175,72.01899999999999,59.443000000000005,0.0,0.0,0.0,0.0
2791,2016-04-26 07:00:00,2016-04-26 00:00:00,2016,7,65.4,60.838,529.182,83.15,2546.908,2925.724,2168.835,3684.565,72.053,59.443000000000005,0.0,0.0,0.0,0.0
2792,2016-04-26 08:00:00,2016-04-26 00:00:00,2016,8,60.72,60.838,529.182,83.164,2547.22,2926.42,2169.71,3685.23,72.055,59.443000000000005,0.0,0.0,0.0,0.0
2793,2016-04-26 09:00:00,2016-04-26 00:00:00,2016,9,59.56,60.838,529.182,83.186,2548.137,2926.64,2170.145,3686.55,72.066,59.443000000000005,0.0,0.0,0.0,0.0
2794,2016-04-26 10:00:00,2016-04-26 00:00:00,2016,10,53.9,60.838,529.182,83.204,2549.584,2926.7,2170.575,3688.555,72.09100000000001,59.443000000000005,0.0,0.0,0.0,0.0
2795,2016-04-26 11:00:00,2016-04-26 00:00:00,2016,11,51.3,60.838,529.182,83.21799999999999,2551.906,2926.73,2170.96,3691.5359999999996,72.09100000000001,59.443000000000005,0.0,0.0,0.0,0.0
2796,2016-04-26 12:00:00,2016-04-26 00:00:00,2016,12,50.58,60.838,529.182,83.24,2553.199,2927.035,2171.405,3693.42,72.125,59.443000000000005,0.0,0.0,0.0,0.0
2797,2016-04-26 13:00:00,2016-04-26 00:00:00,2016,13,50.46,60.838,529.182,83.257,2554.46,2927.09,2171.845,3695.5209999999997,72.126,59.443000000000005,0.0,0.0,0.0,0.0
2798,2016-04-26 14:00:00,2016-04-26 00:00:00,2016,14,49.46,60.838,529.182,83.27,2558.006,2927.09,2172.1,3699.5209999999997,72.155,59.443000000000005,0.0,0.0,0.0,0.0
2799,2016-04-26 15:00:00,2016-04-26 00:00:00,2016,15,50.58,60.838,529.182,83.29,2559.649,2927.12,2172.93,3702.205,72.16199999999999,59.443000000000005,0.0,0.0,0.0,0.0
2800,2016-04-26 16:00:00,2016-04-26 00:00:00,2016,16,57.84,60.838,529.182,83.311,2560.6,2927.35,2173.185,3703.655,72.169,59.443000000000005,0.0,0.0,0.0,0.0
2801,2016-04-26 17:00:00,2016-04-26 00:00:00,2016,17,62.22,60.838,529.182,83.325,2560.91,2927.67,2173.635,3704.31,72.199,59.443000000000005,0.0,0.0,0.0,0.0
2802,2016-04-26 18:00:00,2016-04-26 00:00:00,2016,18,63.22,60.838,529.182,83.345,2561.23,2928.414,2174.06,3705.01,72.199,59.443000000000005,0.0,0.0,0.0,0.0
2803,2016-04-26 19:00:00,2016-04-26 00:00:00,2016,19,62.14,60.838,529.182,83.365,2561.23,2929.513,2174.515,3705.0290000000005,72.237,59.443000000000005,0.0,0.0,0.0,0.0
2804,2016-04-26 20:00:00,2016-04-26 00:00:00,2016,20,55.96,60.838,529.182,83.38,2561.23,2930.223,2174.945,3705.0290000000005,72.237,59.443000000000005,0.0,0.0,0.0,0.0
2805,2016-04-26 21:00:00,2016-04-26 00:00:00,2016,21,47.98,60.838,529.182,83.39399999999999,2561.23,2931.1059999999998,2175.375,3705.0290000000005,72.274,59.443000000000005,0.0,0.0,0.0,0.0
2806,2016-04-26 22:00:00,2016-04-26 00:00:00,2016,22,46.02,60.838,529.182,83.417,2561.23,2931.915,2175.845,3705.0290000000005,72.274,59.443000000000005,0.0,0.0,0.0,0.0
2807,2016-04-26 23:00:00,2016-04-26 00:00:00,2016,23,44.84,60.838,529.182,83.43299999999999,2561.23,2932.99,2176.75,3705.0290000000005,72.309,59.443000000000005,0.0,0.0,0.0,0.0
2808,2016-04-27 00:00:00,2016-04-27 00:00:00,2016,0,45.06,60.838,529.182,83.449,2561.23,2933.7,2177.305,3705.0290000000005,72.309,59.443000000000005,0.0,0.0,0.0,0.0
2809,2016-04-27 01:00:00,2016-04-27 00:00:00,2016,1,44.08,60.838,529.182,83.473,2561.23,2934.3,2177.74,3705.0290000000005,72.32600000000001,59.443000000000005,0.0,0.0,0.0,0.0
2810,2016-04-27 02:00:00,2016-04-27 00:00:00,2016,2,44.34,60.838,529.182,83.488,2561.23,2934.895,2178.18,3705.0290000000005,72.344,59.443000000000005,0.0,0.0,0.0,0.0
2811,2016-04-27 03:00:00,2016-04-27 00:00:00,2016,3,47.54,60.838,529.182,83.50399999999999,2561.23,2935.6,2178.795,3705.0290000000005,72.344,59.443000000000005,0.0,0.0,0.0,0.0
2812,2016-04-27 04:00:00,2016-04-27 00:00:00,2016,4,57.2,60.838,529.182,83.524,2561.23,2936.297,2179.25,3705.0290000000005,72.37899999999999,59.443000000000005,0.0,0.0,0.0,0.0
2813,2016-04-27 05:00:00,2016-04-27 00:00:00,2016,5,62.94,60.838,529.182,83.54299999999999,2561.23,2937.02,2179.86,3705.0290000000005,72.37899999999999,59.443000000000005,0.0,0.0,0.0,0.0
2814,2016-04-27 06:00:00,2016-04-27 00:00:00,2016,6,60.54,60.838,529.182,83.556,2561.23,2937.728,2180.395,3705.065,72.408,59.443000000000005,0.0020000000000024443,0.00012108000000014798,0.6980000000000004,0.042256920000000024
2815,2016-04-27 07:00:00,2016-04-27 00:00:00,2016,7,57.7,60.84,529.183,83.572,2561.396,2939.55,2181.46,3705.59,72.413,60.141000000000005,0.0,0.0,0.09499999999999886,0.005481499999999935
2816,2016-04-27 08:00:00,2016-04-27 00:00:00,2016,8,51.3,60.84,529.183,83.595,2562.062,2939.84,2181.94,3706.74,72.431,60.236000000000004,0.0,0.0,0.055999999999997385,0.0028727999999998656
2817,2016-04-27 09:00:00,2016-04-27 00:00:00,2016,9,49.82,60.84,529.183,83.609,2564.845,2939.86,2182.37,3710.215,72.44800000000001,60.292,0.0,0.0,0.19999999999999574,0.009963999999999787
2818,2016-04-27 10:00:00,2016-04-27 00:00:00,2016,10,48.42,60.84,529.183,83.624,2568.923,2939.903,2182.81,3714.97,72.449,60.492,0.0009999999999976694,4.8419999999887155e-05,0.46300000000000097,0.02241846000000005
2819,2016-04-27 11:00:00,2016-04-27 00:00:00,2016,11,48.28,60.841,529.184,83.648,2574.09,2939.96,2183.06,3721.5159999999996,72.48899999999999,60.955,0.0,0.0,0.10899999999999466,0.005262519999999742
2820,2016-04-27 12:00:00,2016-04-27 00:00:00,2016,12,47.12,60.841,529.184,83.662,2580.04,2939.96,2183.31,3728.07,72.48899999999999,61.06399999999999,0.3810000000000002,0.01795272000000001,0.0020000000000095497,9.424000000044998e-05
2821,2016-04-27 13:00:00,2016-04-27 00:00:00,2016,13,46.84,61.222,529.184,83.678,2583.908,2940.13,2183.745,3732.75,72.521,61.066,0.3680000000000021,0.017237120000000102,0.0029999999999930083,0.00014051999999967253
2822,2016-04-27 14:00:00,2016-04-27 00:00:00,2016,14,47.06,61.59,531.02,83.70299999999999,2589.53,2940.15,2184.0,3741.0959999999995,72.525,61.068999999999996,0.006000000000000227,0.00028236000000001073,0.0040000000000048885,0.00018824000000023007
2823,2016-04-27 15:00:00,2016-04-27 00:00:00,2016,15,48.06,61.596000000000004,533.172,83.71700000000001,2592.987,2940.28,2184.41,3747.14,72.538,61.073,0.003999999999997783,0.00019223999999989347,0.0020000000000024443,9.612000000011747e-05
2824,2016-04-27 16:00:00,2016-04-27 00:00:00,2016,16,57.9,61.6,534.271,83.734,2599.185,2940.28,2184.52,3754.785,72.563,61.075,0.001999999999995339,0.00011579999999973012,0.0009999999999976694,5.789999999986506e-05
2825,2016-04-27 17:00:00,2016-04-27 00:00:00,2016,17,60.54,61.602,534.628,83.756,2604.419,2940.28,2184.77,3760.91,72.563,61.076,0.0,0.0,0.0,0.0
2826,2016-04-27 18:00:00,2016-04-27 00:00:00,2016,18,66.0,61.602,534.629,83.771,2607.985,2940.28,2185.025,3765.015,72.60600000000001,61.076,0.0,0.0,0.0,0.0
2827,2016-04-27 19:00:00,2016-04-27 00:00:00,2016,19,63.9,61.602,534.629,83.79,2609.221,2940.3320000000003,2185.41,3766.631,72.60600000000001,61.076,0.0,0.0,0.0,0.0
2828,2016-04-27 20:00:00,2016-04-27 00:00:00,2016,20,55.86,61.602,534.629,83.811,2609.23,2940.935,2185.72,3766.7009999999996,72.638,61.076,0.0,0.0,0.0,0.0
2829,2016-04-27 21:00:00,2016-04-27 00:00:00,2016,21,51.02,61.602,534.629,83.825,2609.23,2941.6620000000003,2186.155,3766.7009999999996,72.655,61.076,0.0,0.0,0.0,0.0
2830,2016-04-27 22:00:00,2016-04-27 00:00:00,2016,22,46.0,61.602,534.629,83.846,2609.23,2942.29,2186.41,3766.7009999999996,72.661,61.076,0.0,0.0,0.0,0.0
2831,2016-04-27 23:00:00,2016-04-27 00:00:00,2016,23,46.92,61.602,534.629,83.86399999999999,2609.23,2943.015,2186.84,3766.7009999999996,72.693,61.076,0.0,0.0,0.0,0.0
2832,2016-04-28 00:00:00,2016-04-28 00:00:00,2016,0,49.1,61.602,534.629,83.87899999999999,2609.23,2943.605,2187.275,3766.7009999999996,72.693,61.076,0.0,0.0,0.0,0.0
2833,2016-04-28 01:00:00,2016-04-28 00:00:00,2016,1,46.56,61.602,534.629,83.899,2609.23,2944.303,2187.78,3766.7009999999996,72.73,61.076,0.0,0.0,0.0,0.0
2834,2016-04-28 02:00:00,2016-04-28 00:00:00,2016,2,47.46,61.602,534.629,83.91799999999999,2609.23,2945.027,2188.355,3766.7009999999996,72.73,61.076,0.0,0.0,0.0,0.0
2835,2016-04-28 03:00:00,2016-04-28 00:00:00,2016,3,51.18,61.602,534.629,83.932,2609.23,2945.66,2188.805,3766.7009999999996,72.757,61.076,0.0,0.0,0.0,0.0
2836,2016-04-28 04:00:00,2016-04-28 00:00:00,2016,4,62.24,61.602,534.629,83.95200000000001,2609.23,2946.335,2189.285,3766.7009999999996,72.766,61.076,0.0,0.0,0.0,0.0
2837,2016-04-28 05:00:00,2016-04-28 00:00:00,2016,5,75.98,61.602,534.629,83.97200000000001,2609.23,2947.07,2189.91,3766.7009999999996,72.76899999999999,61.076,0.0,0.0,0.0,0.0
2838,2016-04-28 06:00:00,2016-04-28 00:00:00,2016,6,75.98,61.602,534.629,83.986,2609.235,2947.715,2190.36,3766.745,72.801,61.076,0.0,0.0,0.0,0.0
2839,2016-04-28 07:00:00,2016-04-28 00:00:00,2016,7,68.2,61.602,534.629,84.00200000000001,2609.315,2948.2,2190.995,3767.085,72.801,61.076,0.0,0.0,0.0,0.0
2840,2016-04-28 08:00:00,2016-04-28 00:00:00,2016,8,59.86,61.602,534.629,84.02600000000001,2609.98,2948.4,2191.435,3768.16,72.836,61.076,0.0,0.0,0.0,0.0
2841,2016-04-28 09:00:00,2016-04-28 00:00:00,2016,9,58.78,61.602,534.629,84.04,2612.548,2948.43,2191.875,3771.2709999999997,72.836,61.076,0.0,0.0,0.0,0.0
2842,2016-04-28 10:00:00,2016-04-28 00:00:00,2016,10,52.32,61.602,534.63,84.053,2617.435,2948.43,2192.13,3776.655,72.86,61.076,0.0,0.0,0.0,0.0
2843,2016-04-28 11:00:00,2016-04-28 00:00:00,2016,11,49.96,61.602,534.63,84.079,2621.5690000000004,2948.43,2192.55,3781.375,72.872,61.076,0.0,0.0,0.0,0.0
2844,2016-04-28 12:00:00,2016-04-28 00:00:00,2016,12,54.78,61.602,534.631,84.09299999999999,2625.5240000000003,2948.5,2192.855,3785.7290000000003,72.873,61.076,0.0,0.0,0.0,0.0
2845,2016-04-28 13:00:00,2016-04-28 00:00:00,2016,13,53.92,61.602,534.631,84.10700000000001,2629.045,2948.53,2193.22,3790.16,72.917,61.076,0.0,0.0,0.0,0.0
2846,2016-04-28 14:00:00,2016-04-28 00:00:00,2016,14,53.0,61.602,534.632,84.133,2634.6890000000003,2948.53,2193.47,3796.275,72.917,61.076,0.0,0.0,0.0,0.0
2847,2016-04-28 15:00:00,2016-04-28 00:00:00,2016,15,60.0,61.602,534.632,84.148,2636.7740000000003,2948.53,2193.725,3798.7659999999996,72.947,61.076,0.0,0.0,0.0,0.0
2848,2016-04-28 16:00:00,2016-04-28 00:00:00,2016,16,69.58,61.602,534.632,84.162,2639.053,2948.65,2194.15,3801.49,72.953,61.076,0.0,0.0,0.0,0.0
2849,2016-04-28 17:00:00,2016-04-28 00:00:00,2016,17,76.86,61.602,534.633,84.189,2641.76,2948.71,2194.4,3804.705,72.965,61.076,0.0,0.0,0.0,0.0
2850,2016-04-28 18:00:00,2016-04-28 00:00:00,2016,18,71.5,61.602,534.633,84.20299999999999,2642.952,2948.83,2194.65,3806.2709999999997,72.995,61.076,0.0,0.0,0.0,0.0
2851,2016-04-28 19:00:00,2016-04-28 00:00:00,2016,19,74.38,61.602,534.633,84.23100000000001,2643.6090000000004,2949.1,2195.08,3807.381,72.99600000000001,61.076,0.0,0.0,0.0,0.0
2852,2016-04-28 20:00:00,2016-04-28 00:00:00,2016,20,69.84,61.602,534.633,84.24700000000001,2643.6090000000004,2949.696,2195.325,3807.4390000000003,73.031,61.076,0.0,0.0,0.0,0.0
2853,2016-04-28 21:00:00,2016-04-28 00:00:00,2016,21,60.6,61.602,534.633,84.26,2643.6090000000004,2950.31,2195.75,3807.4390000000003,73.031,61.076,0.0,0.0,0.0,0.0
2854,2016-04-28 22:00:00,2016-04-28 00:00:00,2016,22,52.82,61.602,534.633,84.28200000000001,2643.6090000000004,2951.135,2196.195,3807.4390000000003,73.058,61.076,0.0,0.0,0.0,0.0
2855,2016-04-28 23:00:00,2016-04-28 00:00:00,2016,23,50.02,61.602,534.633,84.301,2643.6090000000004,2951.81,2196.63,3807.4390000000003,73.066,61.076,0.0,0.0,0.0,0.0
2856,2016-04-29 00:00:00,2016-04-29 00:00:00,2016,0,47.98,61.602,534.633,84.314,2643.6090000000004,2952.395,2197.065,3807.4390000000003,73.066,61.076,0.0,0.0,0.0,0.0
2857,2016-04-29 01:00:00,2016-04-29 00:00:00,2016,1,44.92,61.602,534.633,84.33200000000001,2643.6090000000004,2953.1220000000003,2197.52,3807.4390000000003,73.1,61.076,0.0,0.0,0.0,0.0
2858,2016-04-29 02:00:00,2016-04-29 00:00:00,2016,2,44.7,61.602,534.633,84.355,2643.6090000000004,2953.725,2198.08,3807.4390000000003,73.1,61.076,0.0,0.0,0.0,0.0
2859,2016-04-29 03:00:00,2016-04-29 00:00:00,2016,3,46.94,61.602,534.633,84.369,2643.6090000000004,2954.377,2198.55,3807.4390000000003,73.134,61.076,0.0,0.0,0.0,0.0
2860,2016-04-29 04:00:00,2016-04-29 00:00:00,2016,4,53.6,61.602,534.633,84.385,2643.6090000000004,2954.945,2198.985,3807.4390000000003,73.134,61.076,0.0,0.0,0.0,0.0
2861,2016-04-29 05:00:00,2016-04-29 00:00:00,2016,5,61.36,61.602,534.633,84.40799999999999,2643.6090000000004,2955.6620000000003,2199.505,3807.4390000000003,73.148,61.076,0.0,0.0,0.0,0.0
2862,2016-04-29 06:00:00,2016-04-29 00:00:00,2016,6,57.02,61.602,534.633,84.42200000000001,2643.619,2956.23,2200.045,3807.551,73.167,61.076,0.0,0.0,0.0,0.0
2863,2016-04-29 07:00:00,2016-04-29 00:00:00,2016,7,44.78,61.602,534.633,84.436,2643.82,2956.74,2200.48,3808.035,73.167,61.076,0.0,0.0,0.0,0.0
2864,2016-04-29 08:00:00,2016-04-29 00:00:00,2016,8,41.38,61.602,534.633,84.462,2644.63,2956.93,2200.91,3809.295,73.2,61.076,0.0,0.0,0.0,0.0
2865,2016-04-29 09:00:00,2016-04-29 00:00:00,2016,9,40.1,61.602,534.633,84.476,2647.3140000000003,2956.94,2201.38,3812.565,73.20100000000001,61.076,0.0,0.0,0.0,0.0
2866,2016-04-29 10:00:00,2016-04-29 00:00:00,2016,10,38.18,61.602,534.633,84.491,2651.597,2956.94,2201.99,3817.815,73.232,61.076,0.0040000000000048885,0.00015272000000018666,0.0020000000000024443,7.636000000009333e-05
2867,2016-04-29 11:00:00,2016-04-29 00:00:00,2016,11,40.28,61.606,536.018,84.515,2656.488,2956.94,2202.23,3824.585,73.235,61.078,0.0,0.0,0.0,0.0
2868,2016-04-29 12:00:00,2016-04-29 00:00:00,2016,12,41.72,61.606,536.119,84.531,2663.417,2956.94,2202.48,3832.33,73.27,61.078,0.0,0.0,0.0,0.0
2869,2016-04-29 13:00:00,2016-04-29 00:00:00,2016,13,44.02,61.606,536.121,84.545,2671.384,2956.94,2202.55,3840.555,73.274,61.078,0.0,0.0,0.0,0.0
2870,2016-04-29 14:00:00,2016-04-29 00:00:00,2016,14,45.18,61.606,536.123,84.572,2679.093,2956.94,2202.8,3848.7459999999996,73.297,61.078,0.0,0.0,0.0,0.0
2871,2016-04-29 15:00:00,2016-04-29 00:00:00,2016,15,52.02,61.606,536.124,84.586,2686.4570000000003,2956.94,2203.005,3856.495,73.312,61.078,0.0,0.0,0.0,0.0
2872,2016-04-29 16:00:00,2016-04-29 00:00:00,2016,16,61.64,61.606,536.126,84.602,2692.97,2956.94,2203.125,3863.43,73.318,61.078,0.0,0.0,0.0,0.0
2873,2016-04-29 17:00:00,2016-04-29 00:00:00,2016,17,69.66,61.606,536.127,84.62700000000001,2698.18,2956.94,2203.205,3869.03,73.35300000000001,61.078,0.0,0.0,0.0,0.0
2874,2016-04-29 18:00:00,2016-04-29 00:00:00,2016,18,70.36,61.606,536.128,84.641,2701.417,2956.94,2203.45,3872.73,73.35300000000001,61.078,0.0,0.0,0.0,0.0
2875,2016-04-29 19:00:00,2016-04-29 00:00:00,2016,19,66.16,61.606,536.128,84.661,2702.42,2957.097,2203.7,3874.065,73.396,61.078,0.0,0.0,0.0,0.0
2876,2016-04-29 20:00:00,2016-04-29 00:00:00,2016,20,61.86,61.606,536.128,84.68,2702.43,2957.324,2203.77,3874.1209999999996,73.396,61.078,0.0,0.0,0.0,0.0
2877,2016-04-29 21:00:00,2016-04-29 00:00:00,2016,21,54.7,61.606,536.128,84.694,2702.43,2957.935,2204.04,3874.1209999999996,73.436,61.078,0.0,0.0,0.0,0.0
2878,2016-04-29 22:00:00,2016-04-29 00:00:00,2016,22,48.34,61.606,536.128,84.71799999999999,2702.43,2958.571,2204.27,3874.1209999999996,73.436,61.078,0.0,0.0,0.0,0.0
2879,2016-04-29 23:00:00,2016-04-29 00:00:00,2016,23,48.5,61.606,536.128,84.735,2702.43,2959.27,2204.695,3874.1209999999996,73.464,61.078,0.0,0.0,0.0,0.0
2880,2016-04-30 00:00:00,2016-04-30 00:00:00,2016,0,49.08,61.606,536.128,84.749,2702.43,2959.75,2204.95,3874.1209999999996,73.47399999999999,61.078,0.0,0.0,0.0,0.0
2881,2016-04-30 01:00:00,2016-04-30 00:00:00,2016,1,50.08,61.606,536.128,84.773,2702.43,2960.175,2205.2,3874.1209999999996,73.485,61.078,0.0,0.0,0.0,0.0
2882,2016-04-30 02:00:00,2016-04-30 00:00:00,2016,2,48.0,61.606,536.128,84.79,2702.43,2960.357,2205.2,3874.1209999999996,73.51100000000001,61.078,0.0,0.0,0.0,0.0
2883,2016-04-30 03:00:00,2016-04-30 00:00:00,2016,3,48.0,61.606,536.128,84.804,2702.43,2960.5170000000003,2205.21,3874.1209999999996,73.51100000000001,61.078,0.0,0.0,0.0,0.0
2884,2016-04-30 04:00:00,2016-04-30 00:00:00,2016,4,48.44,61.606,536.128,84.82700000000001,2702.43,2960.715,2205.22,3874.1209999999996,73.546,61.078,0.0,0.0,0.0,0.0
2885,2016-04-30 05:00:00,2016-04-30 00:00:00,2016,5,50.9,61.606,536.128,84.84299999999999,2702.43,2960.855,2205.22,3874.1209999999996,73.546,61.078,0.0,0.0,0.0,0.0
2886,2016-04-30 06:00:00,2016-04-30 00:00:00,2016,6,53.62,61.606,536.128,84.85700000000001,2702.4390000000003,2960.958,2205.23,3874.195,73.57600000000001,61.078,0.0,0.0,0.0,0.0
2887,2016-04-30 07:00:00,2016-04-30 00:00:00,2016,7,57.38,61.606,536.128,84.87899999999999,2702.835,2961.05,2205.23,3874.79,73.58,61.078,0.0,0.0,0.0,0.0
2888,2016-04-30 08:00:00,2016-04-30 00:00:00,2016,8,51.4,61.606,536.128,84.896,2704.43,2961.05,2205.24,3876.575,73.592,61.078,0.0,0.0,0.0,0.0
2889,2016-04-30 09:00:00,2016-04-30 00:00:00,2016,9,48.1,61.606,536.128,84.911,2707.46,2961.05,2205.24,3879.785,73.617,61.078,0.9339999999999975,0.044925399999999886,0.001999999999995339,9.61999999997758e-05
2890,2016-04-30 10:00:00,2016-04-30 00:00:00,2016,10,44.88,62.54,536.128,84.934,2711.51,2961.05,2205.25,3884.995,73.617,61.08,0.003999999999997783,0.0001795199999999005,0.0,0.0
2891,2016-04-30 11:00:00,2016-04-30 00:00:00,2016,11,44.02,62.544,536.129,84.95100000000001,2717.3190000000004,2961.05,2205.26,3891.095,73.653,61.08,0.0,0.0,0.0,0.0
2892,2016-04-30 12:00:00,2016-04-30 00:00:00,2016,12,42.96,62.544,536.13,84.96600000000001,2724.0,2961.05,2205.26,3897.83,73.653,61.08,0.0,0.0,0.0,0.0
2893,2016-04-30 13:00:00,2016-04-30 00:00:00,2016,13,42.34,62.544,536.131,84.99,2730.905,2961.05,2205.27,3904.94,73.691,61.08,0.0,0.0,0.0,0.0
2894,2016-04-30 14:00:00,2016-04-30 00:00:00,2016,14,43.08,62.544,536.131,85.006,2738.2070000000003,2961.05,2205.27,3912.5609999999997,73.691,61.08,0.0,0.0,0.0,0.0
2895,2016-04-30 15:00:00,2016-04-30 00:00:00,2016,15,44.68,62.544,536.131,85.022,2744.13,2961.05,2205.28,3918.735,73.719,61.08,0.0,0.0,0.0,0.0
2896,2016-04-30 16:00:00,2016-04-30 00:00:00,2016,16,50.04,62.544,536.131,85.04700000000001,2747.99,2961.05,2205.29,3922.7659999999996,73.729,61.08,0.0,0.0,0.0,0.0
2897,2016-04-30 17:00:00,2016-04-30 00:00:00,2016,17,51.02,62.544,536.131,85.061,2749.42,2961.06,2205.29,3924.5559999999996,73.736,61.08,0.0,0.0,0.0,0.0
2898,2016-04-30 18:00:00,2016-04-30 00:00:00,2016,18,51.22,62.544,536.131,85.084,2749.552,2961.534,2205.3,3924.94,73.771,61.08,0.0,0.0,0.0,0.0
2899,2016-04-30 19:00:00,2016-04-30 00:00:00,2016,19,57.06,62.544,536.131,85.102,2749.58,2961.677,2205.305,3925.051,73.771,61.08,0.0,0.0,0.0,0.0
2900,2016-04-30 20:00:00,2016-04-30 00:00:00,2016,20,55.84,62.544,536.131,85.115,2749.58,2962.085,2205.31,3925.051,73.808,61.08,0.0,0.0,0.0,0.0
2901,2016-04-30 21:00:00,2016-04-30 00:00:00,2016,21,48.06,62.544,536.131,85.13799999999999,2749.58,2962.3259999999996,2205.32,3925.051,73.808,61.08,0.0,0.0,0.0,0.0
2902,2016-04-30 22:00:00,2016-04-30 00:00:00,2016,22,40.2,62.544,536.131,85.156,2749.58,2962.74,2205.32,3925.051,73.837,61.08,0.0,0.0,0.0,0.0
2903,2016-04-30 23:00:00,2016-04-30 00:00:00,2016,23,39.62,62.544,536.131,85.169,2749.58,2963.03,2205.33,3925.051,73.845,61.08,0.0,0.0,0.0,0.0
2904,2016-05-01 00:00:00,2016-05-01 00:00:00,2016,0,37.44,62.544,536.131,85.195,2749.58,2963.23,2205.33,3925.051,73.851,61.08,0.0,0.0,0.0,0.0
2905,2016-05-01 01:00:00,2016-05-01 00:00:00,2016,1,34.06,62.544,536.131,85.209,2749.58,2963.414,2205.34,3925.051,73.881,61.08,0.0,0.0,0.0,0.0
2906,2016-05-01 02:00:00,2016-05-01 00:00:00,2016,2,34.34,62.544,536.131,85.223,2749.58,2963.567,2205.35,3925.051,73.881,61.08,0.0,0.0,0.0,0.0
2907,2016-05-01 03:00:00,2016-05-01 00:00:00,2016,3,35.84,62.544,536.131,85.25,2749.58,2963.76,2205.35,3925.051,73.916,61.08,0.0,0.0,0.0,0.0
