,Datetime,Date,Year,Hour,Price,circulationpump,dishwasher,freezer,gridexport,gridimport,pv,refrigerator,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
1503,2016-03-03 15:00:00,2016-03-03 00:00:00,2016,15,61.92,642.259,607.48,124.85799999999999,3.35,52.5,13.159,212.12099999999998,570.83,0.0030000000000427463,0.00018576000000264687,0.0,0.0
1504,2016-03-03 16:00:00,2016-03-03 00:00:00,2016,16,65.7,642.3290000000001,607.4830000000001,124.85799999999999,3.35,52.706,13.284,212.145,570.83,0.0019999999999527063,0.0001313999999968928,0.6290000000000191,0.04132530000000126
1505,2016-03-03 17:00:00,2016-03-03 00:00:00,2016,17,85.42,642.3969999999999,607.485,124.85799999999999,3.35,53.551,13.379000000000001,212.16400000000002,571.4590000000001,0.0030000000000427463,0.0002562600000036514,0.9429999999998699,0.08055105999998889
1506,2016-03-03 18:00:00,2016-03-03 00:00:00,2016,18,85.84,642.464,607.488,124.85799999999999,3.35,54.961000000000006,13.379000000000001,212.188,572.4019999999999,0.0019999999999527063,0.0001716799999959403,0.02500000000009095,0.002146000000007807
1507,2016-03-03 19:00:00,2016-03-03 00:00:00,2016,19,67.96,642.529,607.49,124.85799999999999,3.35,56.221000000000004,13.379000000000001,212.208,572.427,0.09500000000002728,0.006456200000001854,0.0,0.0
1508,2016-03-03 20:00:00,2016-03-03 00:00:00,2016,20,57.94,642.596,607.585,124.85799999999999,3.35,57.466,13.379000000000001,212.23,572.427,0.9659999999998945,0.055970039999993886,0.0,0.0
1509,2016-03-03 21:00:00,2016-03-03 00:00:00,2016,21,51.84,642.6659999999999,608.5509999999999,124.85799999999999,3.35,59.49,13.379000000000001,212.27599999999998,572.427,0.15800000000012915,0.008190720000006696,0.0,0.0
1510,2016-03-03 22:00:00,2016-03-03 00:00:00,2016,22,46.22,642.734,608.7090000000001,124.85799999999999,3.35,60.801,13.379000000000001,212.28099999999998,572.427,0.0029999999999290594,0.00013865999999672113,0.0,0.0
1511,2016-03-03 23:00:00,2016-03-03 00:00:00,2016,23,44.3,642.776,608.712,124.85799999999999,3.35,61.746,13.379000000000001,212.313,572.427,0.0030000000000427463,0.00013290000000189365,0.0,0.0
1512,2016-03-04 00:00:00,2016-03-04 00:00:00,2016,0,40.06,642.7869999999999,608.715,124.85799999999999,3.35,62.536,13.379000000000001,212.326,572.427,0.0019999999999527063,8.011999999810542e-05,0.0,0.0
1513,2016-03-04 01:00:00,2016-03-04 00:00:00,2016,1,39.5,642.86,608.717,124.85799999999999,3.35,63.11600000000001,13.379000000000001,212.352,572.427,0.002000000000066393,7.900000000262253e-05,0.0,0.0
1514,2016-03-04 02:00:00,2016-03-04 00:00:00,2016,2,38.38,642.927,608.719,124.85799999999999,3.35,63.681000000000004,13.379000000000001,212.36700000000002,572.427,0.0029999999999290594,0.00011513999999727731,0.0,0.0
1515,2016-03-04 03:00:00,2016-03-04 00:00:00,2016,3,37.98,643.0,608.722,124.85799999999999,3.35,63.961000000000006,13.379000000000001,212.389,572.427,0.002000000000066393,7.596000000252161e-05,0.0,0.0
1516,2016-03-04 04:00:00,2016-03-04 00:00:00,2016,4,40.36,643.068,608.724,124.85799999999999,3.35,64.21600000000001,13.379000000000001,212.408,572.427,0.0029999999999290594,0.00012107999999713684,0.0,0.0
1517,2016-03-04 05:00:00,2016-03-04 00:00:00,2016,5,53.84,643.138,608.727,124.85799999999999,3.35,64.471,13.379000000000001,212.42700000000002,572.427,0.002000000000066393,0.00010768000000357461,0.0,0.0
1518,2016-03-04 06:00:00,2016-03-04 00:00:00,2016,6,63.46,643.207,608.729,124.85799999999999,3.35,64.876,13.389000000000001,212.447,572.427,0.0029999999999290594,0.00019037999999549812,0.0,0.0
1519,2016-03-04 07:00:00,2016-03-04 00:00:00,2016,7,67.94,643.274,608.732,124.85799999999999,3.35,65.7,13.569,212.47400000000002,572.427,0.002000000000066393,0.00013588000000451075,0.005999999999971806,0.0004076399999980845
1520,2016-03-04 08:00:00,2016-03-04 00:00:00,2016,8,60.08,643.344,608.734,124.85799999999999,3.7260000000000004,66.016,14.359000000000002,212.489,572.433,0.0029999999999290594,0.0001802399999957379,0.8529999999999518,0.05124823999999711
1521,2016-03-04 09:00:00,2016-03-04 00:00:00,2016,9,53.38,643.439,608.737,124.85799999999999,4.045,66.437,15.55,212.513,573.286,0.0030000000000427463,0.0001601400000022818,0.10400000000004184,0.005551520000002234
1522,2016-03-04 10:00:00,2016-03-04 00:00:00,2016,10,47.56,643.557,608.74,124.85799999999999,4.72,66.57,16.819000000000003,212.53,573.39,0.0019999999999527063,9.511999999775071e-05,0.42799999999999727,0.020355679999999873
1523,2016-03-04 11:00:00,2016-03-04 00:00:00,2016,11,44.96,643.6659999999999,608.742,124.85799999999999,5.175,66.92,17.939,212.55200000000002,573.818,0.0030000000000427463,0.0001348800000019219,0.07299999999997908,0.0032820799999990595
1524,2016-03-04 12:00:00,2016-03-04 00:00:00,2016,12,43.56,643.779,608.745,124.85799999999999,6.016,66.92,19.244,212.57,573.891,0.0030000000000427463,0.00013068000000186202,0.08700000000010277,0.0037897200000044768
1525,2016-03-04 13:00:00,2016-03-04 00:00:00,2016,13,43.72,643.887,608.748,124.85799999999999,6.35,67.70100000000001,20.424,212.59400000000002,573.9780000000001,0.33799999999996544,0.014777359999998489,0.0019999999999527063,8.743999999793231e-05
1526,2016-03-04 14:00:00,2016-03-04 00:00:00,2016,14,44.96,643.999,609.086,124.85799999999999,6.68,67.991,21.14,212.614,573.98,0.72199999999998,0.0324611199999991,0.0,0.0
1527,2016-03-04 15:00:00,2016-03-04 00:00:00,2016,15,48.34,644.116,609.808,124.85799999999999,6.845,68.58,21.859,212.644,573.98,0.004000000000019099,0.00019336000000092326,0.0009999999999763531,4.8339999998856913e-05
1528,2016-03-04 16:00:00,2016-03-04 00:00:00,2016,16,58.4,644.203,609.812,124.85799999999999,6.891,68.696,22.129,212.669,573.981,0.0030000000000427463,0.00017520000000249638,0.0,0.0
1529,2016-03-04 17:00:00,2016-03-04 00:00:00,2016,17,67.98,644.2719999999999,609.815,124.85799999999999,6.891,68.85600000000001,22.16,212.688,573.981,0.0019999999999527063,0.00013595999999678498,1.2210000000000036,0.08300358000000026
1530,2016-03-04 18:00:00,2016-03-04 00:00:00,2016,18,62.12,644.339,609.817,124.85799999999999,6.891,70.82600000000001,22.16,212.71400000000003,575.202,0.0030000000000427463,0.0001863600000026554,0.4370000000000118,0.027146440000000733
1531,2016-03-04 19:00:00,2016-03-04 00:00:00,2016,19,55.8,644.405,609.82,124.85799999999999,6.891,71.906,22.16,212.729,575.639,0.0019999999999527063,0.00011159999999736101,0.8849999999999909,0.04938299999999949
1532,2016-03-04 20:00:00,2016-03-04 00:00:00,2016,20,47.04,644.4730000000001,609.822,124.85799999999999,6.891,73.736,22.16,212.77599999999998,576.524,0.0030000000000427463,0.00014112000000201077,0.5510000000000446,0.025919040000002096
1533,2016-03-04 21:00:00,2016-03-04 00:00:00,2016,21,47.6,644.5419999999999,609.825,124.85799999999999,6.891,75.186,22.16,212.822,577.075,0.0029999999999290594,0.00014279999999662325,0.014999999999986358,0.0007139999999993506
1534,2016-03-04 22:00:00,2016-03-04 00:00:00,2016,22,43.1,644.609,609.828,124.85799999999999,6.891,75.986,22.16,212.826,577.09,0.0030000000000427463,0.00012930000000184236,0.0,0.0
1535,2016-03-04 23:00:00,2016-03-04 00:00:00,2016,23,38.3,644.658,609.831,124.85799999999999,6.891,76.666,22.16,212.864,577.09,0.002000000000066393,7.660000000254285e-05,0.0,0.0
1536,2016-03-05 00:00:00,2016-03-05 00:00:00,2016,0,38.34,644.6669999999999,609.8330000000001,124.85799999999999,6.891,77.09100000000001,22.16,212.88099999999997,577.09,0.0029999999999290594,0.00011501999999728015,0.0,0.0
1537,2016-03-05 01:00:00,2016-03-05 00:00:00,2016,1,38.08,644.747,609.836,124.85799999999999,6.891,77.52600000000001,22.16,212.90599999999998,577.09,0.0030000000000427463,0.00011424000000162778,0.0,0.0
1538,2016-03-05 02:00:00,2016-03-05 00:00:00,2016,2,37.92,644.826,609.839,124.85799999999999,6.891,77.98,22.16,212.928,577.09,0.0019999999999527063,7.583999999820663e-05,0.0,0.0
1539,2016-03-05 03:00:00,2016-03-05 00:00:00,2016,3,37.76,644.909,609.841,124.85799999999999,6.891,78.306,22.16,212.94400000000002,577.09,0.0030000000000427463,0.00011328000000161409,0.0,0.0
1540,2016-03-05 04:00:00,2016-03-05 00:00:00,2016,4,38.02,644.987,609.844,124.85799999999999,6.891,78.556,22.16,212.97299999999998,577.09,0.0029999999999290594,0.00011405999999730285,0.0,0.0
1541,2016-03-05 05:00:00,2016-03-05 00:00:00,2016,5,38.32,645.067,609.847,124.85799999999999,6.891,78.806,22.16,212.983,577.09,0.002000000000066393,7.664000000254419e-05,0.0,0.0
1542,2016-03-05 06:00:00,2016-03-05 00:00:00,2016,6,41.5,645.1419999999999,609.849,124.85799999999999,6.891,79.036,22.16,213.016,577.09,0.0029999999999290594,0.00012449999999705597,0.2059999999999036,0.008548999999995999
1543,2016-03-05 07:00:00,2016-03-05 00:00:00,2016,7,49.1,645.219,609.852,124.85799999999999,6.891,79.736,22.18,213.019,577.2959999999999,0.0030000000000427463,0.00014730000000209883,0.3000000000000682,0.01473000000000335
1544,2016-03-05 08:00:00,2016-03-05 00:00:00,2016,8,53.8,645.289,609.855,124.85799999999999,6.891,80.556,22.26,213.06,577.596,0.0019999999999527063,0.0001075999999974556,0.0009999999999763531,5.37999999987278e-05
1545,2016-03-05 09:00:00,2016-03-05 00:00:00,2016,9,49.56,645.354,609.857,124.85799999999999,6.891,80.87100000000001,22.354,213.06099999999998,577.597,0.0030000000000427463,0.0001486800000021185,0.6080000000000609,0.03013248000000302
1546,2016-03-05 10:00:00,2016-03-05 00:00:00,2016,10,49.26,645.42,609.86,124.85799999999999,6.891,81.971,22.483,213.102,578.205,0.0030000000000427463,0.00014778000000210568,0.2139999999999418,0.010541639999997132
1547,2016-03-05 11:00:00,2016-03-05 00:00:00,2016,11,48.5,645.489,609.863,124.85799999999999,6.891,82.551,22.714000000000002,213.102,578.419,0.0029999999999290594,0.00014549999999655938,0.2940000000000964,0.014259000000004676
1548,2016-03-05 12:00:00,2016-03-05 00:00:00,2016,12,42.28,645.557,609.866,124.85799999999999,6.891,83.176,22.939,213.142,578.7130000000001,0.15800000000001546,0.0066802400000006545,0.014999999999986358,0.0006341999999994232
1549,2016-03-05 13:00:00,2016-03-05 00:00:00,2016,13,40.84,645.625,610.024,124.85799999999999,6.891,83.71600000000001,23.255,213.149,578.7280000000001,0.8479999999999563,0.03463231999999822,0.28099999999994907,0.011476039999997922
1550,2016-03-05 14:00:00,2016-03-05 00:00:00,2016,14,41.14,645.7,610.872,124.85799999999999,6.891,85.286,23.524,213.192,579.009,0.0030000000000427463,0.00012342000000175858,0.0019999999999527063,8.227999999805434e-05
1551,2016-03-05 15:00:00,2016-03-05 00:00:00,2016,15,42.5,645.776,610.875,124.85799999999999,6.891,85.811,23.804000000000002,213.192,579.011,0.0030000000000427463,0.00012750000000181673,0.0,0.0
1552,2016-03-05 16:00:00,2016-03-05 00:00:00,2016,16,51.84,645.849,610.878,124.85799999999999,6.891,86.155,23.93,213.235,579.011,0.0019999999999527063,0.0001036799999975483,0.0,0.0
1553,2016-03-05 17:00:00,2016-03-05 00:00:00,2016,17,68.04,645.9159999999999,610.88,124.85799999999999,6.891,87.855,23.939,213.24200000000002,579.011,0.0030000000000427463,0.00020412000000290847,0.0,0.0
1554,2016-03-05 18:00:00,2016-03-05 00:00:00,2016,18,70.0,645.982,610.883,124.85799999999999,6.891,88.82600000000001,23.939,213.28799999999998,579.011,0.0029999999999290594,0.00020999999999503417,0.0,0.0
1555,2016-03-05 19:00:00,2016-03-05 00:00:00,2016,19,55.72,646.048,610.886,124.85799999999999,6.891,89.661,23.939,213.333,579.011,0.0030000000000427463,0.00016716000000238182,0.0,0.0
1556,2016-03-05 20:00:00,2016-03-05 00:00:00,2016,20,48.88,646.117,610.889,124.85799999999999,6.891,90.336,23.939,213.35299999999998,579.011,0.0019999999999527063,9.775999999768829e-05,0.0,0.0
1557,2016-03-05 21:00:00,2016-03-05 00:00:00,2016,21,50.36,646.186,610.891,124.85799999999999,6.891,91.041,23.939,213.375,579.011,0.0030000000000427463,0.00015108000000215268,0.0,0.0
1558,2016-03-05 22:00:00,2016-03-05 00:00:00,2016,22,40.0,646.264,610.894,124.85799999999999,6.891,91.811,23.939,213.40599999999998,579.011,0.0029999999999290594,0.00011999999999716237,0.0,0.0
1559,2016-03-05 23:00:00,2016-03-05 00:00:00,2016,23,41.38,646.31,610.8969999999999,124.85799999999999,6.891,92.551,23.939,213.419,579.011,0.0030000000000427463,0.00012414000000176886,0.0,0.0
1560,2016-03-06 00:00:00,2016-03-06 00:00:00,2016,0,39.88,646.3240000000001,610.9,124.85799999999999,6.891,93.116,23.939,213.453,579.011,0.0019999999999527063,7.975999999811394e-05,0.0,0.0
1561,2016-03-06 01:00:00,2016-03-06 00:00:00,2016,1,38.26,646.394,610.9019999999999,124.85799999999999,6.891,93.34100000000001,23.939,213.46,579.011,0.0030000000000427463,0.00011478000000163546,0.0009999999999763531,3.825999999909527e-05
1562,2016-03-06 02:00:00,2016-03-06 00:00:00,2016,2,37.38,646.461,610.905,124.85799999999999,6.891,93.62100000000001,23.939,213.495,579.012,0.0019999999999527063,7.475999999823218e-05,0.0,0.0
1563,2016-03-06 03:00:00,2016-03-06 00:00:00,2016,3,37.16,646.531,610.9069999999999,124.85799999999999,6.891,93.861,23.939,213.5,579.012,0.0030000000000427463,0.00011148000000158845,0.0,0.0
1564,2016-03-06 04:00:00,2016-03-06 00:00:00,2016,4,37.66,646.599,610.91,124.85799999999999,6.891,94.096,23.939,213.53599999999997,579.012,0.0030000000000427463,0.00011298000000160983,0.0,0.0
1565,2016-03-06 05:00:00,2016-03-06 00:00:00,2016,5,37.3,646.668,610.913,124.85799999999999,6.891,94.335,23.939,213.541,579.012,0.0029999999999290594,0.0001118999999973539,0.0,0.0
1566,2016-03-06 06:00:00,2016-03-06 00:00:00,2016,6,37.56,646.737,610.9159999999999,124.85799999999999,6.891,94.556,23.939,213.576,579.012,0.002000000000066393,7.512000000249373e-05,0.0,0.0
1567,2016-03-06 07:00:00,2016-03-06 00:00:00,2016,7,38.56,646.805,610.918,124.85799999999999,6.891,94.786,23.949,213.578,579.012,0.0029999999999290594,0.00011567999999726455,0.0,0.0
1568,2016-03-06 08:00:00,2016-03-06 00:00:00,2016,8,39.98,646.875,610.9209999999999,124.85799999999999,6.896,95.09100000000001,24.119,213.615,579.012,0.0030000000000427463,0.000119940000001709,0.0,0.0
1569,2016-03-06 09:00:00,2016-03-06 00:00:00,2016,9,40.52,646.941,610.924,124.85799999999999,7.345,95.102,24.859,213.625,579.012,0.0019999999999527063,8.103999999808366e-05,0.0,0.0
1570,2016-03-06 10:00:00,2016-03-06 00:00:00,2016,10,41.02,647.054,610.9259999999999,124.85799999999999,8.649,95.102,26.465,213.65400000000002,579.012,0.0030000000000427463,0.00012306000000175346,0.0,0.0
1571,2016-03-06 11:00:00,2016-03-06 00:00:00,2016,11,40.04,647.163,610.929,124.85799999999999,9.29,95.102,27.439,213.666,579.012,0.0030000000000427463,0.00012012000000171156,0.0,0.0
1572,2016-03-06 12:00:00,2016-03-06 00:00:00,2016,12,38.28,647.258,610.932,124.85799999999999,9.461,96.016,28.209,213.69799999999998,579.012,0.35799999999994725,0.01370423999999798,0.0,0.0
1573,2016-03-06 13:00:00,2016-03-06 00:00:00,2016,13,36.48,647.378,611.29,124.85799999999999,9.859,96.602,29.079,213.722,579.012,0.7259999999999991,0.026484479999999967,0.0,0.0
1574,2016-03-06 14:00:00,2016-03-06 00:00:00,2016,14,36.46,647.487,612.016,124.85799999999999,10.431,97.23,30.13,213.766,579.012,0.0030000000000427463,0.00010938000000155854,0.0,0.0
1575,2016-03-06 15:00:00,2016-03-06 00:00:00,2016,15,37.46,647.5980000000001,612.019,124.85799999999999,10.895,97.25,30.89,213.77700000000002,579.012,0.0019999999999527063,7.491999999822838e-05,0.0,0.0
1576,2016-03-06 16:00:00,2016-03-06 00:00:00,2016,16,41.14,647.705,612.021,124.85799999999999,11.245,97.311,31.595,213.808,579.012,0.002000000000066393,8.228000000273142e-05,0.0,0.0
1577,2016-03-06 17:00:00,2016-03-06 00:00:00,2016,17,57.86,647.802,612.023,124.85799999999999,11.27,97.836,31.76,213.825,579.012,0.0029999999999290594,0.00017357999999589537,0.0,0.0
1578,2016-03-06 18:00:00,2016-03-06 00:00:00,2016,18,63.24,647.877,612.026,124.85799999999999,11.27,98.546,31.76,213.84799999999998,579.012,0.002000000000066393,0.0001264800000041987,0.0,0.0
1579,2016-03-06 19:00:00,2016-03-06 00:00:00,2016,19,58.34,647.95,612.028,124.85799999999999,11.27,99.181,31.76,213.86700000000002,579.012,0.0029999999999290594,0.00017501999999586134,0.0,0.0
1580,2016-03-06 20:00:00,2016-03-06 00:00:00,2016,20,50.88,648.0219999999999,612.031,124.85799999999999,11.27,100.146,31.76,213.896,579.012,0.002000000000066393,0.00010176000000337809,0.0,0.0
1581,2016-03-06 21:00:00,2016-03-06 00:00:00,2016,21,54.88,648.096,612.033,124.85799999999999,11.27,101.15100000000001,31.76,213.91400000000002,579.012,0.0029999999999290594,0.0001646399999961068,0.0,0.0
1582,2016-03-06 22:00:00,2016-03-06 00:00:00,2016,22,42.3,648.17,612.036,124.85799999999999,11.27,102.081,31.76,213.94,579.012,0.002000000000066393,8.460000000280843e-05,0.0,0.0
1583,2016-03-06 23:00:00,2016-03-06 00:00:00,2016,23,44.08,648.215,612.038,124.85799999999999,11.27,102.846,31.76,213.957,579.012,0.0029999999999290594,0.00013223999999687294,0.00100000000009004,4.408000000396896e-05
1584,2016-03-07 00:00:00,2016-03-07 00:00:00,2016,0,44.1,648.235,612.0409999999999,124.85799999999999,11.27,103.396,31.76,213.982,579.013,0.0030000000000427463,0.00013230000000188512,0.0,0.0
1585,2016-03-07 01:00:00,2016-03-07 00:00:00,2016,1,40.68,648.317,612.044,124.85799999999999,11.27,103.931,31.76,213.99599999999998,579.013,0.0030000000000427463,0.00012204000000173892,0.0,0.0
1586,2016-03-07 02:00:00,2016-03-07 00:00:00,2016,2,40.04,648.394,612.047,124.85799999999999,11.27,104.446,31.76,214.024,579.013,0.0019999999999527063,8.007999999810637e-05,0.0,0.0
1587,2016-03-07 03:00:00,2016-03-07 00:00:00,2016,3,40.18,648.477,612.049,124.85799999999999,11.27,104.876,31.76,214.03599999999997,579.013,0.0030000000000427463,0.00012054000000171753,0.0,0.0
1588,2016-03-07 04:00:00,2016-03-07 00:00:00,2016,4,43.74,648.5509999999999,612.052,124.85799999999999,11.27,105.126,31.76,214.065,579.013,0.0029999999999290594,0.00013121999999689708,0.0,0.0
1589,2016-03-07 05:00:00,2016-03-07 00:00:00,2016,5,64.68,648.628,612.055,124.85799999999999,11.27,105.376,31.76,214.074,579.013,0.002000000000066393,0.00012936000000429433,0.0,0.0
1590,2016-03-07 06:00:00,2016-03-07 00:00:00,2016,6,71.94,648.698,612.057,124.85799999999999,11.27,106.02600000000001,31.76,214.105,579.013,0.0029999999999290594,0.00021581999999489656,0.0,0.0
1591,2016-03-07 07:00:00,2016-03-07 00:00:00,2016,7,75.58,648.769,612.06,124.85799999999999,11.29,106.432,31.909000000000002,214.12599999999998,579.013,0.0030000000000427463,0.00022674000000323075,0.0,0.0
1592,2016-03-07 08:00:00,2016-03-07 00:00:00,2016,8,66.14,648.836,612.063,124.85799999999999,11.925,106.432,32.749,214.15,579.013,0.0030000000000427463,0.00019842000000282726,0.0,0.0
1593,2016-03-07 09:00:00,2016-03-07 00:00:00,2016,9,63.96,648.945,612.066,124.85799999999999,13.229000000000001,106.432,34.3,214.167,579.013,0.0019999999999527063,0.00012791999999697508,0.0,0.0
1594,2016-03-07 10:00:00,2016-03-07 00:00:00,2016,10,59.92,649.064,612.068,124.85799999999999,15.14,106.432,36.439,214.19400000000002,579.013,0.0030000000000427463,0.00017976000000256137,0.2139999999999418,0.012822879999996513
1595,2016-03-07 11:00:00,2016-03-07 00:00:00,2016,11,55.96,649.1709999999999,612.071,124.85799999999999,15.66,106.611,37.299,214.206,579.227,0.0030000000000427463,0.0001678800000023921,0.01700000000005275,0.0009513200000029519
1596,2016-03-07 12:00:00,2016-03-07 00:00:00,2016,12,54.88,649.285,612.0740000000001,124.85799999999999,16.89,106.611,38.929,214.238,579.244,0.0019999999999527063,0.00010975999999740453,0.0,0.0
1597,2016-03-07 13:00:00,2016-03-07 00:00:00,2016,13,55.44,649.4,612.076,124.85799999999999,18.055,106.631,40.88,214.24599999999998,579.244,0.0030000000000427463,0.00016632000000236984,0.0,0.0
1598,2016-03-07 14:00:00,2016-03-07 00:00:00,2016,14,54.2,649.491,612.0790000000001,124.85799999999999,18.435,106.631,41.653999999999996,214.28400000000002,579.244,0.0029999999999290594,0.00016259999999615503,0.3009999999999309,0.016314199999996254
1599,2016-03-07 15:00:00,2016-03-07 00:00:00,2016,15,60.14,649.565,612.082,124.85799999999999,18.675,106.9,42.248999999999995,214.28599999999997,579.545,0.0030000000000427463,0.0001804200000025708,0.05600000000004002,0.003367840000002407
1600,2016-03-07 16:00:00,2016-03-07 00:00:00,2016,16,67.94,649.67,612.085,124.85799999999999,18.854,106.9,42.974,214.325,579.601,0.0019999999999527063,0.00013587999999678684,0.05299999999999727,0.0036008199999998146
1601,2016-03-07 17:00:00,2016-03-07 00:00:00,2016,17,96.58,649.766,612.087,124.85799999999999,18.869,107.12100000000001,43.18,214.326,579.654,0.0030000000000427463,0.0002897400000041284,0.0009999999999763531,9.657999999771618e-05
1602,2016-03-07 18:00:00,2016-03-07 00:00:00,2016,18,93.3,649.832,612.09,124.85799999999999,18.869,108.686,43.18,214.36700000000002,579.655,0.40599999999994907,0.03787979999999525,0.0,0.0
1603,2016-03-07 19:00:00,2016-03-07 00:00:00,2016,19,60.06,649.9,612.496,124.85799999999999,18.869,109.855,43.18,214.37400000000002,579.655,0.7000000000000455,0.04204200000000273,0.0,0.0
1604,2016-03-07 20:00:00,2016-03-07 00:00:00,2016,20,55.9,649.967,613.196,124.85799999999999,18.869,111.7,43.18,214.418,579.655,0.004000000000019099,0.00022360000000106766,0.0,0.0
1605,2016-03-07 21:00:00,2016-03-07 00:00:00,2016,21,53.92,650.036,613.2,124.85799999999999,18.869,112.955,43.18,214.421,579.655,0.0029999999999290594,0.00016175999999617488,0.0,0.0
1606,2016-03-07 22:00:00,2016-03-07 00:00:00,2016,22,48.94,650.104,613.203,124.85799999999999,18.869,113.881,43.18,214.463,579.655,0.002000000000066393,9.788000000324928e-05,0.0,0.0
1607,2016-03-07 23:00:00,2016-03-07 00:00:00,2016,23,44.78,650.156,613.205,124.85799999999999,18.869,114.721,43.18,214.465,579.655,0.0019999999999527063,8.955999999788219e-05,0.0,0.0
1608,2016-03-08 00:00:00,2016-03-08 00:00:00,2016,0,45.82,650.222,613.207,124.85799999999999,18.869,115.366,43.18,214.507,579.655,0.0030000000000427463,0.00013746000000195864,0.0,0.0
1609,2016-03-08 01:00:00,2016-03-08 00:00:00,2016,1,45.62,650.295,613.21,124.85799999999999,18.869,115.916,43.18,214.51,579.655,0.0030000000000427463,0.0001368600000019501,0.0,0.0
1610,2016-03-08 02:00:00,2016-03-08 00:00:00,2016,2,44.0,650.362,613.2130000000001,124.85799999999999,18.869,116.41,43.18,214.548,579.655,0.0029999999999290594,0.00013199999999687862,0.0,0.0
1611,2016-03-08 03:00:00,2016-03-08 00:00:00,2016,3,43.34,650.435,613.216,124.85799999999999,18.869,116.891,43.18,214.551,579.655,0.0030000000000427463,0.00013002000000185264,0.0,0.0
1612,2016-03-08 04:00:00,2016-03-08 00:00:00,2016,4,45.4,650.505,613.219,124.85799999999999,18.869,117.21600000000001,43.18,214.588,579.655,0.0019999999999527063,9.079999999785286e-05,0.0,0.0
1613,2016-03-08 05:00:00,2016-03-08 00:00:00,2016,5,54.88,650.5790000000001,613.221,124.85799999999999,18.869,117.456,43.18,214.59,579.655,0.0030000000000427463,0.0001646400000023459,0.0,0.0
1614,2016-03-08 06:00:00,2016-03-08 00:00:00,2016,6,75.46,650.6469999999999,613.224,124.85799999999999,18.869,118.066,43.18,214.63,579.655,0.0019999999999527063,0.0001509199999964312,0.0009999999999763531,7.54599999982156e-05
1615,2016-03-08 07:00:00,2016-03-08 00:00:00,2016,7,78.16,650.714,613.226,124.85799999999999,18.869,118.5,43.284,214.641,579.656,0.0030000000000427463,0.00023448000000334104,0.0,0.0
1616,2016-03-08 08:00:00,2016-03-08 00:00:00,2016,8,69.96,650.7819999999999,613.229,124.85799999999999,19.155,118.57,43.824,214.673,579.656,0.0029999999999290594,0.00020987999999503697,0.0,0.0
1617,2016-03-08 09:00:00,2016-03-08 00:00:00,2016,9,57.22,650.849,613.232,124.85799999999999,19.9,118.57,44.75899999999999,214.683,579.656,0.0030000000000427463,0.00017166000000244595,0.0,0.0
1618,2016-03-08 10:00:00,2016-03-08 00:00:00,2016,10,50.84,650.914,613.235,124.85799999999999,20.38,118.57,45.458999999999996,214.718,579.656,0.0019999999999527063,0.0001016799999975956,0.0,0.0
1619,2016-03-08 11:00:00,2016-03-08 00:00:00,2016,11,50.2,650.98,613.237,124.85799999999999,20.779,118.57,46.129,214.729,579.656,0.0030000000000427463,0.00015060000000214588,0.0,0.0
1620,2016-03-08 12:00:00,2016-03-08 00:00:00,2016,12,49.28,651.059,613.24,124.85799999999999,21.495,118.58,47.214,214.766,579.656,0.0030000000000427463,0.00014784000000210654,0.0,0.0
1621,2016-03-08 13:00:00,2016-03-08 00:00:00,2016,13,49.62,651.173,613.243,124.85799999999999,22.76,118.58,48.714,214.771,579.656,0.0019999999999527063,9.923999999765328e-05,0.0,0.0
1622,2016-03-08 14:00:00,2016-03-08 00:00:00,2016,14,50.18,651.259,613.245,124.85799999999999,22.945,118.58,49.224,214.80900000000003,579.656,0.0030000000000427463,0.00015054000000214502,0.0,0.0
1623,2016-03-08 15:00:00,2016-03-08 00:00:00,2016,15,55.84,651.363,613.248,124.85799999999999,24.0,118.58,50.504,214.812,579.656,0.0029999999999290594,0.0001675199999960387,0.0,0.0
1624,2016-03-08 16:00:00,2016-03-08 00:00:00,2016,16,66.2,651.4780000000001,613.251,124.85799999999999,24.26,118.71600000000001,51.17,214.855,579.656,0.0030000000000427463,0.00019860000000282982,0.0,0.0
1625,2016-03-08 17:00:00,2016-03-08 00:00:00,2016,17,89.86,651.549,613.254,124.85799999999999,24.27,118.786,51.369,214.857,579.656,0.0019999999999527063,0.0001797199999957502,0.0,0.0
1626,2016-03-08 18:00:00,2016-03-08 00:00:00,2016,18,81.16,651.617,613.256,124.85799999999999,24.27,119.696,51.369,214.905,579.656,0.0030000000000427463,0.00024348000000346928,0.0,0.0
1627,2016-03-08 19:00:00,2016-03-08 00:00:00,2016,19,63.88,651.683,613.259,124.85799999999999,24.27,120.541,51.369,214.908,579.656,0.0019999999999527063,0.00012775999999697888,0.0,0.0
1628,2016-03-08 20:00:00,2016-03-08 00:00:00,2016,20,50.14,651.749,613.261,124.85799999999999,24.27,121.416,51.369,214.94799999999998,579.656,0.0030000000000427463,0.00015042000000214332,0.0,0.0
1629,2016-03-08 21:00:00,2016-03-08 00:00:00,2016,21,54.4,651.819,613.264,124.85799999999999,24.27,122.236,51.369,214.949,579.656,0.0029999999999290594,0.00016319999999614082,0.0,0.0
