,Datetime,Date,Year,Hour,Price,circulationpump,dishwasher,freezer,gridimport,heating,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
906,2016-02-07 18:00:00,2016-02-07 00:00:00,2016,18,34.56,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
907,2016-02-07 19:00:00,2016-02-07 00:00:00,2016,19,35.76,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
908,2016-02-07 20:00:00,2016-02-07 00:00:00,2016,20,27.58,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
909,2016-02-07 21:00:00,2016-02-07 00:00:00,2016,21,30.08,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
910,2016-02-07 22:00:00,2016-02-07 00:00:00,2016,22,18.58,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
911,2016-02-07 23:00:00,2016-02-07 00:00:00,2016,23,20.04,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
912,2016-02-08 00:00:00,2016-02-08 00:00:00,2016,0,15.98,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
913,2016-02-08 01:00:00,2016-02-08 00:00:00,2016,1,10.48,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
914,2016-02-08 02:00:00,2016-02-08 00:00:00,2016,2,2.32,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
915,2016-02-08 03:00:00,2016-02-08 00:00:00,2016,3,2.8,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
916,2016-02-08 04:00:00,2016-02-08 00:00:00,2016,4,14.64,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
917,2016-02-08 05:00:00,2016-02-08 00:00:00,2016,5,24.64,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
918,2016-02-08 06:00:00,2016-02-08 00:00:00,2016,6,32.34,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
919,2016-02-08 07:00:00,2016-02-08 00:00:00,2016,7,33.1,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
920,2016-02-08 08:00:00,2016-02-08 00:00:00,2016,8,32.82,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
921,2016-02-08 09:00:00,2016-02-08 00:00:00,2016,9,33.12,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
922,2016-02-08 10:00:00,2016-02-08 00:00:00,2016,10,33.22,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
923,2016-02-08 11:00:00,2016-02-08 00:00:00,2016,11,32.7,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
924,2016-02-08 12:00:00,2016-02-08 00:00:00,2016,12,32.2,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
925,2016-02-08 13:00:00,2016-02-08 00:00:00,2016,13,32.3,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
926,2016-02-08 14:00:00,2016-02-08 00:00:00,2016,14,32.7,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
927,2016-02-08 15:00:00,2016-02-08 00:00:00,2016,15,31.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
928,2016-02-08 16:00:00,2016-02-08 00:00:00,2016,16,41.76,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
929,2016-02-08 17:00:00,2016-02-08 00:00:00,2016,17,54.52,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
930,2016-02-08 18:00:00,2016-02-08 00:00:00,2016,18,42.04,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
931,2016-02-08 19:00:00,2016-02-08 00:00:00,2016,19,30.48,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
932,2016-02-08 20:00:00,2016-02-08 00:00:00,2016,20,25.04,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
933,2016-02-08 21:00:00,2016-02-08 00:00:00,2016,21,24.22,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
934,2016-02-08 22:00:00,2016-02-08 00:00:00,2016,22,19.44,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
935,2016-02-08 23:00:00,2016-02-08 00:00:00,2016,23,-39.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,-0.0,0.0,-0.0
936,2016-02-09 00:00:00,2016-02-09 00:00:00,2016,0,-24.68,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,-0.0,0.0,-0.0
937,2016-02-09 01:00:00,2016-02-09 00:00:00,2016,1,-39.9,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,-0.0,0.0,-0.0
938,2016-02-09 02:00:00,2016-02-09 00:00:00,2016,2,-38.6,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,-0.0,0.0,-0.0
939,2016-02-09 03:00:00,2016-02-09 00:00:00,2016,3,-11.04,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,-0.0,0.0,-0.0
940,2016-02-09 04:00:00,2016-02-09 00:00:00,2016,4,5.58,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
941,2016-02-09 05:00:00,2016-02-09 00:00:00,2016,5,33.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
942,2016-02-09 06:00:00,2016-02-09 00:00:00,2016,6,39.5,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
943,2016-02-09 07:00:00,2016-02-09 00:00:00,2016,7,46.86,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
944,2016-02-09 08:00:00,2016-02-09 00:00:00,2016,8,41.98,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
945,2016-02-09 09:00:00,2016-02-09 00:00:00,2016,9,47.8,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
946,2016-02-09 10:00:00,2016-02-09 00:00:00,2016,10,49.86,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
947,2016-02-09 11:00:00,2016-02-09 00:00:00,2016,11,54.06,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
948,2016-02-09 12:00:00,2016-02-09 00:00:00,2016,12,57.38,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
949,2016-02-09 13:00:00,2016-02-09 00:00:00,2016,13,54.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
950,2016-02-09 14:00:00,2016-02-09 00:00:00,2016,14,53.94,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
951,2016-02-09 15:00:00,2016-02-09 00:00:00,2016,15,54.48,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
952,2016-02-09 16:00:00,2016-02-09 00:00:00,2016,16,62.02,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
953,2016-02-09 17:00:00,2016-02-09 00:00:00,2016,17,79.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
954,2016-02-09 18:00:00,2016-02-09 00:00:00,2016,18,68.12,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
955,2016-02-09 19:00:00,2016-02-09 00:00:00,2016,19,57.54,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
956,2016-02-09 20:00:00,2016-02-09 00:00:00,2016,20,47.94,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
957,2016-02-09 21:00:00,2016-02-09 00:00:00,2016,21,41.56,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
958,2016-02-09 22:00:00,2016-02-09 00:00:00,2016,22,31.98,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
959,2016-02-09 23:00:00,2016-02-09 00:00:00,2016,23,26.16,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
960,2016-02-10 00:00:00,2016-02-10 00:00:00,2016,0,27.36,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
961,2016-02-10 01:00:00,2016-02-10 00:00:00,2016,1,26.12,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
962,2016-02-10 02:00:00,2016-02-10 00:00:00,2016,2,26.82,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
963,2016-02-10 03:00:00,2016-02-10 00:00:00,2016,3,28.6,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
964,2016-02-10 04:00:00,2016-02-10 00:00:00,2016,4,32.4,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
965,2016-02-10 05:00:00,2016-02-10 00:00:00,2016,5,45.6,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
966,2016-02-10 06:00:00,2016-02-10 00:00:00,2016,6,61.18,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
967,2016-02-10 07:00:00,2016-02-10 00:00:00,2016,7,64.1,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
968,2016-02-10 08:00:00,2016-02-10 00:00:00,2016,8,64.84,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
969,2016-02-10 09:00:00,2016-02-10 00:00:00,2016,9,61.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
970,2016-02-10 10:00:00,2016-02-10 00:00:00,2016,10,59.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
971,2016-02-10 11:00:00,2016-02-10 00:00:00,2016,11,51.94,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
972,2016-02-10 12:00:00,2016-02-10 00:00:00,2016,12,55.48,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
973,2016-02-10 13:00:00,2016-02-10 00:00:00,2016,13,54.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
974,2016-02-10 14:00:00,2016-02-10 00:00:00,2016,14,55.54,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
975,2016-02-10 15:00:00,2016-02-10 00:00:00,2016,15,57.36,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
976,2016-02-10 16:00:00,2016-02-10 00:00:00,2016,16,64.2,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
977,2016-02-10 17:00:00,2016-02-10 00:00:00,2016,17,73.18,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
978,2016-02-10 18:00:00,2016-02-10 00:00:00,2016,18,58.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
979,2016-02-10 19:00:00,2016-02-10 00:00:00,2016,19,46.36,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
980,2016-02-10 20:00:00,2016-02-10 00:00:00,2016,20,43.32,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
981,2016-02-10 21:00:00,2016-02-10 00:00:00,2016,21,43.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
982,2016-02-10 22:00:00,2016-02-10 00:00:00,2016,22,37.76,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
983,2016-02-10 23:00:00,2016-02-10 00:00:00,2016,23,35.44,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
984,2016-02-11 00:00:00,2016-02-11 00:00:00,2016,0,34.92,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
985,2016-02-11 01:00:00,2016-02-11 00:00:00,2016,1,33.82,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
986,2016-02-11 02:00:00,2016-02-11 00:00:00,2016,2,33.94,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
987,2016-02-11 03:00:00,2016-02-11 00:00:00,2016,3,35.32,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
988,2016-02-11 04:00:00,2016-02-11 00:00:00,2016,4,37.1,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
989,2016-02-11 05:00:00,2016-02-11 00:00:00,2016,5,41.68,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
990,2016-02-11 06:00:00,2016-02-11 00:00:00,2016,6,61.64,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
991,2016-02-11 07:00:00,2016-02-11 00:00:00,2016,7,50.68,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
992,2016-02-11 08:00:00,2016-02-11 00:00:00,2016,8,45.68,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
993,2016-02-11 09:00:00,2016-02-11 00:00:00,2016,9,42.24,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
994,2016-02-11 10:00:00,2016-02-11 00:00:00,2016,10,49.48,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
995,2016-02-11 11:00:00,2016-02-11 00:00:00,2016,11,47.44,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
996,2016-02-11 12:00:00,2016-02-11 00:00:00,2016,12,46.02,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
997,2016-02-11 13:00:00,2016-02-11 00:00:00,2016,13,42.06,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
998,2016-02-11 14:00:00,2016-02-11 00:00:00,2016,14,60.0,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
999,2016-02-11 15:00:00,2016-02-11 00:00:00,2016,15,63.16,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1000,2016-02-11 16:00:00,2016-02-11 00:00:00,2016,16,72.0,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1001,2016-02-11 17:00:00,2016-02-11 00:00:00,2016,17,82.04,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1002,2016-02-11 18:00:00,2016-02-11 00:00:00,2016,18,82.68,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1003,2016-02-11 19:00:00,2016-02-11 00:00:00,2016,19,65.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1004,2016-02-11 20:00:00,2016-02-11 00:00:00,2016,20,59.92,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1005,2016-02-11 21:00:00,2016-02-11 00:00:00,2016,21,58.92,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1006,2016-02-11 22:00:00,2016-02-11 00:00:00,2016,22,52.2,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1007,2016-02-11 23:00:00,2016-02-11 00:00:00,2016,23,45.62,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1008,2016-02-12 00:00:00,2016-02-12 00:00:00,2016,0,43.18,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1009,2016-02-12 01:00:00,2016-02-12 00:00:00,2016,1,42.6,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1010,2016-02-12 02:00:00,2016-02-12 00:00:00,2016,2,39.72,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1011,2016-02-12 03:00:00,2016-02-12 00:00:00,2016,3,41.38,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1012,2016-02-12 04:00:00,2016-02-12 00:00:00,2016,4,43.28,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1013,2016-02-12 05:00:00,2016-02-12 00:00:00,2016,5,54.36,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1014,2016-02-12 06:00:00,2016-02-12 00:00:00,2016,6,72.86,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1015,2016-02-12 07:00:00,2016-02-12 00:00:00,2016,7,74.6,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1016,2016-02-12 08:00:00,2016-02-12 00:00:00,2016,8,69.94,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1017,2016-02-12 09:00:00,2016-02-12 00:00:00,2016,9,69.4,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1018,2016-02-12 10:00:00,2016-02-12 00:00:00,2016,10,66.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1019,2016-02-12 11:00:00,2016-02-12 00:00:00,2016,11,60.0,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1020,2016-02-12 12:00:00,2016-02-12 00:00:00,2016,12,53.86,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1021,2016-02-12 13:00:00,2016-02-12 00:00:00,2016,13,51.24,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1022,2016-02-12 14:00:00,2016-02-12 00:00:00,2016,14,50.0,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1023,2016-02-12 15:00:00,2016-02-12 00:00:00,2016,15,54.36,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1024,2016-02-12 16:00:00,2016-02-12 00:00:00,2016,16,69.12,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1025,2016-02-12 17:00:00,2016-02-12 00:00:00,2016,17,80.72,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1026,2016-02-12 18:00:00,2016-02-12 00:00:00,2016,18,71.12,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1027,2016-02-12 19:00:00,2016-02-12 00:00:00,2016,19,59.92,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1028,2016-02-12 20:00:00,2016-02-12 00:00:00,2016,20,52.9,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1029,2016-02-12 21:00:00,2016-02-12 00:00:00,2016,21,54.36,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1030,2016-02-12 22:00:00,2016-02-12 00:00:00,2016,22,50.9,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1031,2016-02-12 23:00:00,2016-02-12 00:00:00,2016,23,44.46,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1032,2016-02-13 00:00:00,2016-02-13 00:00:00,2016,0,42.2,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1033,2016-02-13 01:00:00,2016-02-13 00:00:00,2016,1,40.42,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1034,2016-02-13 02:00:00,2016-02-13 00:00:00,2016,2,39.88,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1035,2016-02-13 03:00:00,2016-02-13 00:00:00,2016,3,39.8,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1036,2016-02-13 04:00:00,2016-02-13 00:00:00,2016,4,39.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1037,2016-02-13 05:00:00,2016-02-13 00:00:00,2016,5,39.8,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1038,2016-02-13 06:00:00,2016-02-13 00:00:00,2016,6,42.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1039,2016-02-13 07:00:00,2016-02-13 00:00:00,2016,7,56.76,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1040,2016-02-13 08:00:00,2016-02-13 00:00:00,2016,8,60.72,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1041,2016-02-13 09:00:00,2016-02-13 00:00:00,2016,9,60.18,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1042,2016-02-13 10:00:00,2016-02-13 00:00:00,2016,10,59.68,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1043,2016-02-13 11:00:00,2016-02-13 00:00:00,2016,11,53.5,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1044,2016-02-13 12:00:00,2016-02-13 00:00:00,2016,12,47.86,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1045,2016-02-13 13:00:00,2016-02-13 00:00:00,2016,13,42.74,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1046,2016-02-13 14:00:00,2016-02-13 00:00:00,2016,14,42.3,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1047,2016-02-13 15:00:00,2016-02-13 00:00:00,2016,15,41.92,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1048,2016-02-13 16:00:00,2016-02-13 00:00:00,2016,16,49.38,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1049,2016-02-13 17:00:00,2016-02-13 00:00:00,2016,17,59.3,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1050,2016-02-13 18:00:00,2016-02-13 00:00:00,2016,18,49.22,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1051,2016-02-13 19:00:00,2016-02-13 00:00:00,2016,19,39.82,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1052,2016-02-13 20:00:00,2016-02-13 00:00:00,2016,20,37.4,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1053,2016-02-13 21:00:00,2016-02-13 00:00:00,2016,21,36.94,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1054,2016-02-13 22:00:00,2016-02-13 00:00:00,2016,22,33.76,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1055,2016-02-13 23:00:00,2016-02-13 00:00:00,2016,23,26.12,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1056,2016-02-14 00:00:00,2016-02-14 00:00:00,2016,0,20.56,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1057,2016-02-14 01:00:00,2016-02-14 00:00:00,2016,1,16.96,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1058,2016-02-14 02:00:00,2016-02-14 00:00:00,2016,2,10.18,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1059,2016-02-14 03:00:00,2016-02-14 00:00:00,2016,3,8.42,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1060,2016-02-14 04:00:00,2016-02-14 00:00:00,2016,4,9.5,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1061,2016-02-14 05:00:00,2016-02-14 00:00:00,2016,5,10.6,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1062,2016-02-14 06:00:00,2016-02-14 00:00:00,2016,6,17.52,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1063,2016-02-14 07:00:00,2016-02-14 00:00:00,2016,7,23.62,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1064,2016-02-14 08:00:00,2016-02-14 00:00:00,2016,8,30.06,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
1065,2016-02-14 09:00:00,2016-02-14 00:00:00,2016,9,34.92,263.237,154.138,93.87700000000001,1606.575,0.084,96.07700000000001,0.0,0.0,0.0,0.0
