,Datetime,Date,Year,Hour,Price,circulationpump,dishwasher,freezer,gridexport,gridimport,pv,washingmachine,dishwasher_dif,dishwasher_cost,washingmachine_dif,washingmachine_cost
2232,2016-04-03 00:00:00,2016-04-03 00:00:00,2016,0,35.0,184.02200000000002,20.45,-190.55,0.4,2404.075,2194.7,18.529,0.0,0.0,0.0010000000000012221,3.5000000000042775e-05
2233,2016-04-03 01:00:00,2016-04-03 00:00:00,2016,1,30.58,184.05,20.45,-190.52,0.4,2404.075,2194.7,18.53,0.0,0.0,0.0,0.0
2234,2016-04-03 02:00:00,2016-04-03 00:00:00,2016,2,31.36,184.079,20.45,-190.503,0.4,2404.075,2194.7,18.53,0.0010000000000012221,3.1360000000038324e-05,0.0,0.0
2235,2016-04-03 03:00:00,2016-04-03 00:00:00,2016,3,31.18,184.107,20.451,-190.47400000000002,0.4,2404.075,2194.7,18.53,0.0,0.0,0.0,0.0
2236,2016-04-03 04:00:00,2016-04-03 00:00:00,2016,4,26.64,184.136,20.451,-190.453,0.4,2404.075,2194.7,18.53,0.0,0.0,0.0,0.0
2237,2016-04-03 05:00:00,2016-04-03 00:00:00,2016,5,29.2,184.16400000000002,20.451,-190.43599999999998,0.4,2404.075,2194.7,18.53,0.0,0.0,0.0,0.0
2238,2016-04-03 06:00:00,2016-04-03 00:00:00,2016,6,34.96,184.19299999999998,20.451,-190.40400000000002,0.4,2404.075,2194.7,18.53,0.0010000000000012221,3.496000000004273e-05,0.0,0.0
2239,2016-04-03 07:00:00,2016-04-03 00:00:00,2016,7,37.1,184.222,20.452,-190.387,0.4,2404.075,2194.7,18.53,0.0,0.0,0.0,0.0
2240,2016-04-03 08:00:00,2016-04-03 00:00:00,2016,8,34.72,184.25,20.452,-190.365,0.4,2404.075,2194.97,18.53,0.038999999999997925,0.0013540799999999281,0.0,0.0
2241,2016-04-03 09:00:00,2016-04-03 00:00:00,2016,9,35.34,184.28400000000002,20.491,-190.33700000000002,0.4,2404.075,2196.085,18.53,0.054000000000002046,0.0019083600000000724,0.0,0.0
2242,2016-04-03 10:00:00,2016-04-03 00:00:00,2016,10,30.96,184.327,20.545,-190.321,0.4,2404.075,2199.43,18.53,0.0,0.0,0.0,0.0
2243,2016-04-03 11:00:00,2016-04-03 00:00:00,2016,11,29.6,184.428,20.545,-190.291,0.4,2404.075,2204.3,18.53,0.0,0.0,0.0,0.0
2244,2016-04-03 12:00:00,2016-04-03 00:00:00,2016,12,25.5,184.533,20.545,-190.271,0.4,2404.075,2209.34,18.53,0.0,0.0,0.0,0.0
2245,2016-04-03 13:00:00,2016-04-03 00:00:00,2016,13,24.36,184.643,20.545,-190.252,0.4,2404.075,2215.835,18.53,0.0009999999999976694,2.4359999999943226e-05,0.0,0.0
2246,2016-04-03 14:00:00,2016-04-03 00:00:00,2016,14,26.04,184.747,20.546,-190.22099999999998,0.4,2404.075,2221.565,18.53,0.0,0.0,0.0,0.0
2247,2016-04-03 15:00:00,2016-04-03 00:00:00,2016,15,31.54,184.83700000000002,20.546,-190.204,0.4,2404.075,2225.686,18.53,0.0,0.0,0.0,0.0
2248,2016-04-03 16:00:00,2016-04-03 00:00:00,2016,16,42.38,184.86599999999999,20.546,-190.17700000000002,0.4,2404.075,2227.55,18.53,0.0,0.0,0.0,0.0
2249,2016-04-03 17:00:00,2016-04-03 00:00:00,2016,17,46.3,184.895,20.546,-190.15400000000002,0.4,2404.075,2228.815,18.53,0.0009999999999976694,4.6299999999892095e-05,0.0,0.0
2250,2016-04-03 18:00:00,2016-04-03 00:00:00,2016,18,50.56,184.923,20.546999999999997,-190.13400000000001,0.4,2404.075,2229.425,18.53,0.0,0.0,0.0,0.0
2251,2016-04-03 19:00:00,2016-04-03 00:00:00,2016,19,50.02,184.952,20.546999999999997,-190.10299999999998,0.4,2404.075,2229.45,18.53,0.0,0.0,0.0,0.0
2252,2016-04-03 20:00:00,2016-04-03 00:00:00,2016,20,48.64,184.979,20.546999999999997,-190.08599999999998,0.4,2404.075,2229.45,18.53,0.0,0.0,0.0,0.0
2253,2016-04-03 21:00:00,2016-04-03 00:00:00,2016,21,41.8,185.00799999999998,20.546999999999997,-190.055,0.4,2404.075,2229.45,18.53,0.0,0.0,0.0009999999999976694,4.1799999999902584e-05
2254,2016-04-03 22:00:00,2016-04-03 00:00:00,2016,22,42.0,185.03599999999997,20.546999999999997,-190.03599999999997,0.4,2404.075,2229.45,18.531,0.0010000000000047748,4.200000000020054e-05,0.0,0.0
2255,2016-04-03 23:00:00,2016-04-03 00:00:00,2016,23,39.18,185.065,20.548000000000002,-190.015,0.4,2404.075,2229.45,18.531,0.0,0.0,0.0,0.0
2256,2016-04-04 00:00:00,2016-04-04 00:00:00,2016,0,38.3,185.09400000000002,20.548000000000002,-189.986,0.4,2404.075,2229.45,18.531,0.0,0.0,0.0,0.0
2257,2016-04-04 01:00:00,2016-04-04 00:00:00,2016,1,37.5,185.12400000000002,20.548000000000002,-189.96900000000002,0.4,2404.075,2229.45,18.531,0.0,0.0,0.0,0.0
2258,2016-04-04 02:00:00,2016-04-04 00:00:00,2016,2,37.44,185.15400000000002,20.548000000000002,-189.93900000000002,0.4,2404.075,2229.45,18.531,0.0,0.0,0.0,0.0
2259,2016-04-04 03:00:00,2016-04-04 00:00:00,2016,3,40.78,185.18200000000002,20.548000000000002,-189.919,0.4,2404.075,2229.45,18.531,0.0009999999999976694,4.077999999990496e-05,0.0,0.0
2260,2016-04-04 04:00:00,2016-04-04 00:00:00,2016,4,58.2,185.21099999999998,20.549,-189.899,0.4,2404.075,2229.45,18.531,0.0,0.0,0.0,0.0
2261,2016-04-04 05:00:00,2016-04-04 00:00:00,2016,5,68.38,185.24,20.549,-189.87,0.4,2404.075,2229.45,18.531,0.02500000000000213,0.0017095000000001458,0.0,0.0
2262,2016-04-04 06:00:00,2016-04-04 00:00:00,2016,6,70.84,185.27200000000002,20.574,-189.854,0.4,2404.075,2229.45,18.531,0.04299999999999571,0.003046119999999696,0.0,0.0
2263,2016-04-04 07:00:00,2016-04-04 00:00:00,2016,7,67.0,185.305,20.616999999999997,-189.82299999999998,0.4,2404.075,2229.46,18.531,0.03100000000000591,0.0020770000000003962,0.0,0.0
2264,2016-04-04 08:00:00,2016-04-04 00:00:00,2016,8,59.24,185.332,20.648000000000003,-189.804,0.4,2404.075,2229.785,18.531,0.013999999999995794,0.0008293599999997509,0.0,0.0
2265,2016-04-04 09:00:00,2016-04-04 00:00:00,2016,9,50.2,185.36,20.662,-189.78599999999997,0.4,2404.075,2231.286,18.531,0.004000000000001336,0.00020080000000006706,0.0,0.0
2266,2016-04-04 10:00:00,2016-04-04 00:00:00,2016,10,46.74,185.388,20.666,-189.755,0.4,2404.075,2234.715,18.531,0.0,0.0,0.0,0.0
2267,2016-04-04 11:00:00,2016-04-04 00:00:00,2016,11,47.66,185.476,20.666,-189.738,0.4,2404.075,2239.905,18.531,0.0009999999999976694,4.7659999999888925e-05,0.0,0.0
2268,2016-04-04 12:00:00,2016-04-04 00:00:00,2016,12,47.86,185.593,20.666999999999998,-189.71099999999998,0.4,2404.075,2246.271,18.531,0.0,0.0,0.0,0.0
2269,2016-04-04 13:00:00,2016-04-04 00:00:00,2016,13,46.08,185.701,20.666999999999998,-189.688,0.4,2404.075,2253.175,18.531,0.030000000000001137,0.0013824000000000523,0.0,0.0
2270,2016-04-04 14:00:00,2016-04-04 00:00:00,2016,14,54.84,185.805,20.697,-189.67,0.4,2404.075,2260.075,18.531,0.028999999999999915,0.0015903599999999953,0.03500000000000014,0.001919400000000008
2271,2016-04-04 15:00:00,2016-04-04 00:00:00,2016,15,58.5,185.907,20.726,-189.636,0.4,2404.075,2266.785,18.566,0.013000000000001677,0.0007605000000000981,0.10100000000000264,0.005908500000000155
2272,2016-04-04 16:00:00,2016-04-04 00:00:00,2016,16,65.92,185.972,20.739,-189.61900000000003,0.4,2404.075,2272.655,18.667,0.0019999999999988916,0.00013183999999992694,0.0,0.0
2273,2016-04-04 17:00:00,2016-04-04 00:00:00,2016,17,70.1,186.005,20.741,-189.593,0.4,2404.075,2275.945,18.667,0.03399999999999892,0.002383399999999924,0.0,0.0
2274,2016-04-04 18:00:00,2016-04-04 00:00:00,2016,18,72.2,186.037,20.775,-189.56799999999998,0.4,2404.075,2277.166,18.667,0.0010000000000012221,7.220000000008823e-05,0.0,0.0
2275,2016-04-04 19:00:00,2016-04-04 00:00:00,2016,19,71.2,186.07,20.776,-189.55,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2276,2016-04-04 20:00:00,2016-04-04 00:00:00,2016,20,60.6,186.10299999999998,20.776,-189.518,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2277,2016-04-04 21:00:00,2016-04-04 00:00:00,2016,21,51.92,186.136,20.776,-189.49900000000002,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2278,2016-04-04 22:00:00,2016-04-04 00:00:00,2016,22,42.78,186.169,20.776,-189.48,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2279,2016-04-04 23:00:00,2016-04-04 00:00:00,2016,23,41.6,186.202,20.776,-189.44799999999998,0.4,2404.075,2277.37,18.667,0.0009999999999976694,4.159999999990305e-05,0.0,0.0
2280,2016-04-05 00:00:00,2016-04-05 00:00:00,2016,0,41.52,186.237,20.776999999999997,-189.43,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2281,2016-04-05 01:00:00,2016-04-05 00:00:00,2016,1,40.62,186.271,20.776999999999997,-189.405,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2282,2016-04-05 02:00:00,2016-04-05 00:00:00,2016,2,40.68,186.305,20.776999999999997,-189.37900000000002,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2283,2016-04-05 03:00:00,2016-04-05 00:00:00,2016,3,43.58,186.34,20.776999999999997,-189.362,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0,0.0
2284,2016-04-05 04:00:00,2016-04-05 00:00:00,2016,4,55.68,186.37400000000002,20.776999999999997,-189.33,0.4,2404.075,2277.37,18.667,0.03300000000000125,0.0018374400000000697,0.0,0.0
2285,2016-04-05 05:00:00,2016-04-05 00:00:00,2016,5,65.52,186.408,20.81,-189.31,0.4,2404.075,2277.37,18.667,0.0,0.0,0.0009999999999976694,6.55199999998473e-05
2286,2016-04-05 06:00:00,2016-04-05 00:00:00,2016,6,70.36,186.442,20.81,-189.291,0.4,2404.075,2277.37,18.668,0.0010000000000012221,7.036000000008599e-05,0.0,0.0
2287,2016-04-05 07:00:00,2016-04-05 00:00:00,2016,7,69.84,186.47400000000002,20.811,-189.26,0.4,2404.075,2277.415,18.668,0.028000000000002245,0.001955520000000157,0.0,0.0
2288,2016-04-05 08:00:00,2016-04-05 00:00:00,2016,8,68.2,186.50400000000002,20.839000000000002,-189.24400000000003,0.4,2404.075,2277.845,18.668,0.029999999999997584,0.0020459999999998357,0.0,0.0
2289,2016-04-05 09:00:00,2016-04-05 00:00:00,2016,9,65.86,186.533,20.869,-189.217,0.4,2404.075,2279.38,18.668,0.014000000000002899,0.000922040000000191,0.0,0.0
2290,2016-04-05 10:00:00,2016-04-05 00:00:00,2016,10,59.04,186.55900000000003,20.883000000000003,-189.19400000000002,0.4,2404.075,2281.936,18.668,0.002999999999996561,0.00017711999999979697,0.0,0.0
2291,2016-04-05 11:00:00,2016-04-05 00:00:00,2016,11,53.16,186.583,20.886,-189.17700000000002,0.4,2404.075,2287.036,18.668,0.0,0.0,0.015000000000000568,0.0007974000000000302
2292,2016-04-05 12:00:00,2016-04-05 00:00:00,2016,12,49.48,186.63099999999997,20.886,-189.144,0.4,2404.075,2291.825,18.683,0.03999999999999915,0.001979199999999958,0.015000000000000568,0.0007422000000000281
2293,2016-04-05 13:00:00,2016-04-05 00:00:00,2016,13,48.38,186.678,20.926,-189.127,0.4,2404.075,2296.255,18.698,0.013000000000001677,0.0006289400000000812,0.0,0.0
2294,2016-04-05 14:00:00,2016-04-05 00:00:00,2016,14,47.92,186.729,20.939,-189.105,0.4,2404.075,2301.09,18.698,0.019999999999999574,0.0009583999999999796,0.004000000000001336,0.00019168000000006403
2295,2016-04-05 15:00:00,2016-04-05 00:00:00,2016,15,54.1,186.792,20.959,-189.076,0.4,2404.075,2305.22,18.702,0.027999999999998693,0.0015147999999999293,0.10099999999999909,0.005464099999999952
2296,2016-04-05 16:00:00,2016-04-05 00:00:00,2016,16,59.58,186.84400000000002,20.987,-189.05900000000003,0.4,2404.075,2308.985,18.803,0.013000000000001677,0.0007745400000001,0.09499999999999886,0.005660099999999933
2297,2016-04-05 17:00:00,2016-04-05 00:00:00,2016,17,61.32,186.877,21.0,-189.03,0.4,2404.075,2310.05,18.898,0.004000000000001336,0.0002452800000000819,0.0,0.0
2298,2016-04-05 18:00:00,2016-04-05 00:00:00,2016,18,60.08,186.90900000000002,21.004,-189.00799999999998,0.4,2404.075,2310.29,18.898,0.0,0.0,0.0,0.0
2299,2016-04-05 19:00:00,2016-04-05 00:00:00,2016,19,56.0,186.935,21.004,-188.99,0.4,2404.075,2310.29,18.898,0.0009999999999976694,5.599999999986949e-05,0.0,0.0
2300,2016-04-05 20:00:00,2016-04-05 00:00:00,2016,20,50.64,186.96099999999998,21.005,-188.958,0.4,2404.075,2310.29,18.898,0.0,0.0,0.0,0.0
2301,2016-04-05 21:00:00,2016-04-05 00:00:00,2016,21,43.94,186.988,21.005,-188.94099999999997,0.4,2404.075,2310.29,18.898,0.0,0.0,0.0,0.0
2302,2016-04-05 22:00:00,2016-04-05 00:00:00,2016,22,40.0,187.015,21.005,-188.915,0.4,2404.075,2310.29,18.898,0.0,0.0,0.0010000000000012221,4.000000000004889e-05
2303,2016-04-05 23:00:00,2016-04-05 00:00:00,2016,23,38.4,187.043,21.005,-188.889,0.4,2404.075,2310.29,18.899,0.0,0.0,0.0,0.0
2304,2016-04-06 00:00:00,2016-04-06 00:00:00,2016,0,38.12,187.071,21.005,-188.872,0.4,2404.075,2310.29,18.899,0.0010000000000012221,3.812000000004658e-05,0.0,0.0
2305,2016-04-06 01:00:00,2016-04-06 00:00:00,2016,1,37.9,187.09799999999998,21.006,-188.84,0.4,2404.075,2310.29,18.899,0.0,0.0,0.0,0.0
2306,2016-04-06 02:00:00,2016-04-06 00:00:00,2016,2,38.04,187.12599999999998,21.006,-188.821,0.4,2404.075,2310.29,18.899,0.0,0.0,0.0,0.0
2307,2016-04-06 03:00:00,2016-04-06 00:00:00,2016,3,40.0,187.15400000000002,21.006,-188.8,0.4,2404.075,2310.29,18.899,0.0,0.0,0.0,0.0
2308,2016-04-06 04:00:00,2016-04-06 00:00:00,2016,4,48.66,187.18099999999998,21.006,-188.771,0.4,2404.075,2310.29,18.899,0.0,0.0,0.0,0.0
2309,2016-04-06 05:00:00,2016-04-06 00:00:00,2016,5,65.94,187.208,21.006,-188.75400000000002,0.4,2404.075,2310.29,18.899,0.062000000000001165,0.004088280000000077,0.0,0.0
2310,2016-04-06 06:00:00,2016-04-06 00:00:00,2016,6,68.48,187.237,21.068,-188.726,0.4,2404.075,2310.29,18.899,0.028999999999996362,0.001985919999999751,0.0,0.0
2311,2016-04-06 07:00:00,2016-04-06 00:00:00,2016,7,51.96,187.267,21.096999999999998,-188.705,0.4,2404.075,2310.32,18.899,0.013000000000001677,0.0006754800000000872,0.0,0.0
2312,2016-04-06 08:00:00,2016-04-06 00:00:00,2016,8,46.48,187.295,21.11,-188.687,0.4,2404.075,2310.471,18.899,0.036000000000001364,0.0016732800000000634,0.09600000000000009,0.004462080000000004
2313,2016-04-06 09:00:00,2016-04-06 00:00:00,2016,9,43.94,187.324,21.146,-188.655,0.4,2404.075,2311.06,18.995,0.003999999999997783,0.00017575999999990257,0.0329999999999977,0.001450019999999899
2314,2016-04-06 10:00:00,2016-04-06 00:00:00,2016,10,42.5,187.351,21.15,-188.655,0.4,2404.075,2312.181,19.028,0.0,0.0,0.0,0.0
2315,2016-04-06 11:00:00,2016-04-06 00:00:00,2016,11,40.04,187.38400000000001,21.15,-188.655,0.4,2404.075,2315.19,19.028,0.0,0.0,0.0,0.0
2316,2016-04-06 12:00:00,2016-04-06 00:00:00,2016,12,39.5,187.41400000000002,21.15,-188.655,0.4,2404.075,2317.845,19.028,0.0,0.0,0.0,0.0
2317,2016-04-06 13:00:00,2016-04-06 00:00:00,2016,13,39.7,187.484,21.15,-188.655,0.4,2404.075,2322.285,19.028,0.0,0.0,0.0,0.0
2318,2016-04-06 14:00:00,2016-04-06 00:00:00,2016,14,40.18,187.53099999999998,21.15,-188.655,0.4,2404.075,2325.985,19.028,0.0,0.0,0.0,0.0
2319,2016-04-06 15:00:00,2016-04-06 00:00:00,2016,15,43.18,187.55900000000003,21.15,-188.655,0.4,2404.075,2328.315,19.028,0.0,0.0,0.0,0.0
2320,2016-04-06 16:00:00,2016-04-06 00:00:00,2016,16,46.2,187.58700000000002,21.15,-188.655,0.4,2404.075,2331.27,19.028,0.0,0.0,0.0,0.0
2321,2016-04-06 17:00:00,2016-04-06 00:00:00,2016,17,53.42,187.615,21.15,-188.655,0.4,2404.075,2334.945,19.028,0.0,0.0,0.0,0.0
2322,2016-04-06 18:00:00,2016-04-06 00:00:00,2016,18,56.52,187.642,21.15,-188.655,0.4,2404.075,2336.186,19.028,0.0,0.0,0.0,0.0
2323,2016-04-06 19:00:00,2016-04-06 00:00:00,2016,19,46.46,187.671,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2324,2016-04-06 20:00:00,2016-04-06 00:00:00,2016,20,42.12,187.69799999999998,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2325,2016-04-06 21:00:00,2016-04-06 00:00:00,2016,21,38.02,187.726,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2326,2016-04-06 22:00:00,2016-04-06 00:00:00,2016,22,32.84,187.755,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2327,2016-04-06 23:00:00,2016-04-06 00:00:00,2016,23,32.0,187.783,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2328,2016-04-07 00:00:00,2016-04-07 00:00:00,2016,0,26.92,187.81099999999998,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2329,2016-04-07 01:00:00,2016-04-07 00:00:00,2016,1,25.14,187.84099999999998,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2330,2016-04-07 02:00:00,2016-04-07 00:00:00,2016,2,26.98,187.87,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2331,2016-04-07 03:00:00,2016-04-07 00:00:00,2016,3,34.74,187.9,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2332,2016-04-07 04:00:00,2016-04-07 00:00:00,2016,4,45.24,187.928,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2333,2016-04-07 05:00:00,2016-04-07 00:00:00,2016,5,56.8,187.957,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2334,2016-04-07 06:00:00,2016-04-07 00:00:00,2016,6,62.62,187.985,21.15,-188.655,0.4,2404.075,2336.4,19.028,0.0,0.0,0.0,0.0
2335,2016-04-07 07:00:00,2016-04-07 00:00:00,2016,7,52.66,188.014,21.15,-188.655,0.4,2404.075,2336.476,19.028,0.0,0.0,0.0,0.0
2336,2016-04-07 08:00:00,2016-04-07 00:00:00,2016,8,43.1,188.043,21.15,-188.655,0.4,2404.075,2337.01,19.028,0.0,0.0,0.0,0.0
2337,2016-04-07 09:00:00,2016-04-07 00:00:00,2016,9,43.12,188.07,21.15,-188.655,0.4,2404.075,2337.71,19.028,0.0,0.0,0.0,0.0
2338,2016-04-07 10:00:00,2016-04-07 00:00:00,2016,10,44.64,188.09799999999998,21.15,-188.655,0.4,2404.075,2338.91,19.028,0.0,0.0,0.0,0.0
2339,2016-04-07 11:00:00,2016-04-07 00:00:00,2016,11,43.2,188.12599999999998,21.15,-188.655,0.4,2404.075,2339.7,19.028,0.0,0.0,0.0,0.0
2340,2016-04-07 12:00:00,2016-04-07 00:00:00,2016,12,45.14,188.155,21.15,-188.655,0.4,2404.075,2341.525,19.028,0.0,0.0,0.0,0.0
2341,2016-04-07 13:00:00,2016-04-07 00:00:00,2016,13,43.72,188.185,21.15,-188.655,0.4,2404.075,2344.12,19.028,0.0,0.0,0.0,0.0
2342,2016-04-07 14:00:00,2016-04-07 00:00:00,2016,14,43.88,188.21400000000003,21.15,-188.655,0.4,2404.075,2345.51,19.028,0.0,0.0,0.0,0.0
2343,2016-04-07 15:00:00,2016-04-07 00:00:00,2016,15,45.46,188.24200000000002,21.15,-188.655,0.4,2404.075,2345.835,19.028,0.0,0.0,0.0,0.0
2344,2016-04-07 16:00:00,2016-04-07 00:00:00,2016,16,57.18,188.27200000000002,21.15,-188.655,0.4,2404.075,2345.955,19.028,0.0,0.0,0.0,0.0
2345,2016-04-07 17:00:00,2016-04-07 00:00:00,2016,17,62.22,188.301,21.15,-188.655,0.4,2404.075,2346.061,19.028,0.0,0.0,0.0,0.0
2346,2016-04-07 18:00:00,2016-04-07 00:00:00,2016,18,65.36,188.328,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2347,2016-04-07 19:00:00,2016-04-07 00:00:00,2016,19,58.82,188.357,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2348,2016-04-07 20:00:00,2016-04-07 00:00:00,2016,20,56.54,188.391,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2349,2016-04-07 21:00:00,2016-04-07 00:00:00,2016,21,47.08,188.472,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2350,2016-04-07 22:00:00,2016-04-07 00:00:00,2016,22,46.78,188.553,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2351,2016-04-07 23:00:00,2016-04-07 00:00:00,2016,23,43.38,188.63299999999998,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2352,2016-04-08 00:00:00,2016-04-08 00:00:00,2016,0,42.36,188.678,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2353,2016-04-08 01:00:00,2016-04-08 00:00:00,2016,1,41.04,188.707,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2354,2016-04-08 02:00:00,2016-04-08 00:00:00,2016,2,42.08,188.736,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2355,2016-04-08 03:00:00,2016-04-08 00:00:00,2016,3,43.44,188.763,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2356,2016-04-08 04:00:00,2016-04-08 00:00:00,2016,4,58.24,188.792,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2357,2016-04-08 05:00:00,2016-04-08 00:00:00,2016,5,70.0,188.81900000000002,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2358,2016-04-08 06:00:00,2016-04-08 00:00:00,2016,6,76.4,188.84900000000002,21.15,-188.655,0.4,2404.075,2346.08,19.028,0.0,0.0,0.0,0.0
2359,2016-04-08 07:00:00,2016-04-08 00:00:00,2016,7,75.1,188.894,21.15,-188.655,0.4,2404.075,2346.15,19.028,0.0,0.0,0.0,0.0
2360,2016-04-08 08:00:00,2016-04-08 00:00:00,2016,8,68.44,188.972,21.15,-188.655,0.4,2404.075,2346.555,19.028,0.0,0.0,0.0,0.0
2361,2016-04-08 09:00:00,2016-04-08 00:00:00,2016,9,65.92,189.047,21.15,-188.655,0.4,2404.075,2347.46,19.028,0.0,0.0,0.0,0.0
2362,2016-04-08 10:00:00,2016-04-08 00:00:00,2016,10,59.48,189.074,21.15,-188.655,0.4,2404.075,2348.995,19.028,0.0,0.0,0.0,0.0
2363,2016-04-08 11:00:00,2016-04-08 00:00:00,2016,11,55.8,189.104,21.15,-188.655,0.4,2404.075,2350.09,19.028,0.0,0.0,0.0,0.0
2364,2016-04-08 12:00:00,2016-04-08 00:00:00,2016,12,52.72,189.13299999999998,21.15,-188.655,0.4,2404.075,2350.77,19.028,0.0,0.0,0.0,0.0
2365,2016-04-08 13:00:00,2016-04-08 00:00:00,2016,13,49.32,189.16099999999997,21.15,-188.655,0.4,2404.075,2352.94,19.028,0.0,0.0,0.0,0.0
2366,2016-04-08 14:00:00,2016-04-08 00:00:00,2016,14,47.9,189.21200000000002,21.15,-188.655,0.4,2404.075,2353.585,19.028,0.0,0.0,0.0,0.0
2367,2016-04-08 15:00:00,2016-04-08 00:00:00,2016,15,54.06,189.292,21.15,-188.655,0.4,2404.075,2354.17,19.028,0.0,0.0,0.0,0.0
2368,2016-04-08 16:00:00,2016-04-08 00:00:00,2016,16,59.16,189.36,21.15,-188.655,0.4,2404.075,2354.815,19.028,0.0,0.0,0.0,0.0
2369,2016-04-08 17:00:00,2016-04-08 00:00:00,2016,17,64.44,189.388,21.15,-188.655,0.4,2404.075,2355.08,19.028,0.0,0.0,0.0,0.0
2370,2016-04-08 18:00:00,2016-04-08 00:00:00,2016,18,63.92,189.417,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2371,2016-04-08 19:00:00,2016-04-08 00:00:00,2016,19,61.32,189.447,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2372,2016-04-08 20:00:00,2016-04-08 00:00:00,2016,20,61.36,189.475,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2373,2016-04-08 21:00:00,2016-04-08 00:00:00,2016,21,58.0,189.554,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2374,2016-04-08 22:00:00,2016-04-08 00:00:00,2016,22,56.9,189.635,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2375,2016-04-08 23:00:00,2016-04-08 00:00:00,2016,23,48.36,189.69,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2376,2016-04-09 00:00:00,2016-04-09 00:00:00,2016,0,46.56,189.71900000000002,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2377,2016-04-09 01:00:00,2016-04-09 00:00:00,2016,1,43.68,189.785,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2378,2016-04-09 02:00:00,2016-04-09 00:00:00,2016,2,42.92,189.86700000000002,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2379,2016-04-09 03:00:00,2016-04-09 00:00:00,2016,3,43.44,189.93900000000002,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2380,2016-04-09 04:00:00,2016-04-09 00:00:00,2016,4,44.84,189.968,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2381,2016-04-09 05:00:00,2016-04-09 00:00:00,2016,5,46.84,189.997,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
2382,2016-04-09 06:00:00,2016-04-09 00:00:00,2016,6,54.42,190.07299999999998,21.15,-188.655,0.4,2404.075,2355.21,19.028,0.0,0.0,0.0,0.0
